frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
220,7.333,,,,0.96,0.516,2.292,0.39,,,,,,
221,7.367,3.465,3.43,bbox,0.96,0.516,2.292,0.39,3.862,7.2294,,,,
222,7.4,3.501,3.465,bbox,0.96,0.516,2.292,0.39,3.8549,7.2314,0.6446,,0.6805,
223,7.433,,,,0.96,0.516,2.292,0.39,,,,,,
224,7.467,3.57,3.501,bbox,0.96,0.572,2.292,0.39,3.8538,7.2398,,,,
225,7.5,3.578,3.525,bbox,0.96,0.572,2.292,0.39,3.8496,7.2333,,,,
226,7.533,3.608,3.57,bbox,0.96,0.572,2.292,0.39,3.843,7.2395,,,,
227,7.567,3.624,3.578,bbox,0.96,0.572,2.292,0.39,3.8368,7.2408,,,,
228,7.6,3.642,3.608,bbox,0.96,0.572,2.292,0.39,3.8232,7.2341,0.7121,,0.6493,
229,7.633,3.599,3.608,bbox,0.96,0.572,2.292,0.39,3.8158,7.2281,,,,
230,7.667,3.581,3.608,bbox,0.96,0.611,2.292,0.39,3.8145,7.2247,,,,
231,7.7,3.556,3.599,bbox,0.96,0.611,2.292,0.39,3.7981,7.2044,0.2112,,0.7558,
232,7.733,3.553,3.581,bbox,0.96,0.611,2.292,0.39,3.79,7.1908,,,,
233,7.767,3.535,3.556,bbox,0.96,0.611,2.338,0.39,3.7831,7.1768,,,,
234,7.8,3.686,3.556,bbox,0.96,0.644,2.338,0.39,3.7719,7.1594,0.2784,,0.6984,
235,7.833,3.638,3.556,bbox,0.96,0.644,2.338,0.39,3.7552,7.1408,,,,
236,7.867,3.605,3.605,bbox,0.96,0.644,2.383,0.39,3.7443,7.1136,,,,
237,7.9,3.627,3.627,bbox,0.96,0.679,2.383,0.39,3.7445,7.0985,0.2496,,0.6127,
238,7.933,3.729,3.638,bbox,0.96,0.679,2.429,0.39,3.7441,7.0818,,,,
239,7.967,3.645,3.638,bbox,0.96,0.679,2.429,0.39,3.7416,7.05,,,,
240,8.0,3.546,3.627,bbox,0.96,0.679,2.46,0.39,3.7456,6.9802,0.0955,,0.6409,
241,8.033,3.453,3.627,bbox,0.96,0.679,2.492,0.39,3.7517,6.9353,,,,
242,8.067,3.397,3.546,bbox,0.96,0.679,2.562,0.39,3.7649,6.9372,,,,
243,8.1,3.315,3.453,bbox,0.96,0.679,2.605,0.39,3.7802,6.9331,0.4844,,0.6416,
244,8.133,3.302,3.397,bbox,0.96,0.679,2.605,0.39,3.7826,6.9289,,,,
245,8.167,3.25,3.315,bbox,0.96,0.679,2.605,0.39,3.7871,6.912,,,,
246,8.2,3.167,3.302,bbox,0.96,0.679,2.605,0.39,3.7899,6.8565,0.7654,,0.6298,
247,8.233,3.112,3.25,bbox,0.992,0.679,2.605,0.39,3.7991,6.8152,,,,
248,8.267,3.128,3.167,bbox,0.992,0.679,2.686,0.39,3.823,6.7927,,,,
249,8.3,3.169,3.167,bbox,0.992,0.679,2.727,0.39,3.8396,6.7904,,,,
250,8.333,3.15,3.15,bbox,1.028,0.679,2.727,0.39,3.8967,6.7985,,,,
251,8.367,3.166,3.15,bbox,1.028,0.679,2.727,0.39,3.897,6.7994,,,,
252,8.4,3.183,3.166,bbox,1.102,0.679,2.727,0.39,3.8969,6.8149,,,,
253,8.433,3.155,3.166,bbox,1.102,0.679,2.727,0.39,3.9065,6.8375,,,,
254,8.467,3.126,3.155,bbox,1.102,0.679,2.727,0.39,3.9248,6.8689,,,,
255,8.5,3.065,3.155,bbox,1.102,0.679,2.727,0.39,3.935,6.863,0.9563,,0.5649,
256,8.533,3.016,3.126,bbox,1.102,0.679,2.727,0.431,3.9488,6.856,,,,
257,8.567,2.976,3.065,bbox,1.14,0.679,2.727,0.431,3.9642,6.8226,,,,
258,8.6,3.02,3.02,bbox,1.14,0.679,2.727,0.431,3.9826,6.8741,0.7677,,0.5884,
259,8.633,2.931,3.016,bbox,1.14,0.679,2.727,0.431,4.0041,6.7984,,,,
260,8.667,2.934,2.976,bbox,1.187,0.679,2.76,0.431,4.0081,6.7814,,,,
261,8.7,2.956,2.956,bbox,1.187,0.679,2.76,0.431,4.0067,6.7996,0.8619,,0.5834,
262,8.733,2.97,2.956,bbox,1.187,0.679,2.76,0.431,4.0113,6.8224,,,,
263,8.767,2.994,2.956,bbox,1.187,0.679,2.76,0.431,4.011,6.8529,,,,
264,8.8,2.927,2.956,bbox,1.187,0.679,2.76,0.431,4.0151,6.7784,0.7658,,0.4964,
265,8.833,2.972,2.97,bbox,1.187,0.679,2.76,0.431,4.0151,6.8455,,,,
266,8.867,2.919,2.97,bbox,1.22,0.679,2.76,0.431,4.0261,6.8286,,,,
267,8.9,2.907,2.927,bbox,1.22,0.679,2.76,0.431,4.0209,6.8048,0.8754,,0.5832,
268,8.933,2.884,2.919,bbox,1.22,0.679,2.76,0.431,4.0237,6.7756,,,,
269,8.967,2.86,2.907,bbox,1.22,0.679,2.76,0.431,4.0306,6.7531,,,,
270,9.0,2.799,2.884,bbox,1.22,0.679,2.807,0.431,4.0469,6.7001,0.8275,,0.6627,
271,9.033,2.798,2.86,bbox,1.22,0.679,2.807,0.431,4.0356,6.6728,,,,
272,9.067,2.789,2.799,bbox,1.22,0.679,2.883,0.431,4.0367,6.6577,,,,
273,9.1,3.693,2.799,pose,1.22,0.679,2.883,0.431,4.0519,6.663,0.0404,0.0115,0.5723,-0.0679
274,9.133,2.762,2.798,bbox,1.22,0.679,2.92,0.431,4.035,6.6449,,,,
275,9.167,2.736,2.789,bbox,1.22,0.679,2.92,0.431,4.0266,6.629,,,,
