frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
393,6.557,2.353,2.908,pose,1.618,1.54,2.382,2.136
394,6.573,2.853,2.853,bbox,1.618,1.54,2.458,2.136
395,6.59,2.843,2.853,bbox,1.618,1.54,2.458,2.136
396,6.607,2.438,2.843,pose,1.618,1.54,2.501,2.136
397,6.623,2.777,2.777,bbox,1.618,1.577,2.501,2.136
398,6.64,2.764,2.777,bbox,1.618,1.577,2.562,2.136
399,6.657,2.431,2.764,pose,1.618,1.577,2.562,2.136
400,6.673,2.688,2.688,bbox,1.618,1.577,2.562,2.136
401,6.69,2.663,2.688,bbox,1.618,1.577,2.62,2.136
402,6.707,2.366,2.663,pose,1.618,1.577,2.62,2.136
403,6.723,2.647,2.647,bbox,1.618,1.577,2.679,2.136
404,6.74,2.646,2.647,bbox,1.618,1.577,2.679,2.136
