frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
267,5.34,2.173,2.921,pose,1.104,1.232,2.131,1.558
268,5.36,2.98,2.926,bbox,1.104,1.232,2.131,1.558
269,5.38,2.985,2.938,bbox,1.104,1.232,2.131,1.558
270,5.4,2.17,2.938,pose,1.104,1.232,2.131,1.558
271,5.42,2.98,2.98,bbox,1.104,1.232,2.131,1.558
272,5.44,2.981,2.98,bbox,1.104,1.232,2.131,1.558
273,5.46,2.152,2.98,pose,1.104,1.232,2.131,1.558
274,5.48,3.023,2.98,bbox,1.104,1.232,2.131,1.609
275,5.5,3.052,2.981,bbox,1.104,1.232,2.131,1.609
276,5.52,2.285,2.981,pose,1.104,1.232,2.131,1.609
277,5.54,3.116,3.023,bbox,1.104,1.266,2.131,1.663
278,5.56,3.154,3.052,bbox,1.104,1.266,2.131,1.663
279,5.58,2.526,3.052,pose,1.104,1.266,2.131,1.663
280,5.6,3.294,3.116,bbox,1.104,1.334,2.131,1.663
281,5.62,3.373,3.154,bbox,1.104,1.334,2.131,1.663
282,5.64,2.837,3.154,pose,1.104,1.364,2.131,1.708
283,5.66,3.633,3.294,bbox,1.104,1.364,2.131,1.775
284,5.68,3.675,3.373,bbox,1.104,1.364,2.131,1.823
285,5.7,2.906,3.373,pose,1.104,1.364,2.131,1.823
286,5.72,3.645,3.633,bbox,1.104,1.364,2.131,1.856
287,5.74,3.632,3.633,bbox,1.104,1.364,2.131,1.856
288,5.76,2.817,3.632,pose,1.104,1.364,2.131,1.856
289,5.78,3.595,3.595,bbox,1.104,1.364,2.131,1.856
290,5.8,3.549,3.595,bbox,1.104,1.364,2.131,1.856
291,5.82,2.687,3.549,pose,1.104,1.364,2.131,1.856
292,5.84,3.381,3.381,bbox,1.104,1.364,2.131,1.856
293,5.86,3.322,3.381,bbox,1.104,1.364,2.131,1.856
294,5.88,2.461,3.322,pose,1.104,1.364,2.177,1.856
295,5.9,3.22,3.22,bbox,1.104,1.364,2.177,1.856
296,5.92,3.16,3.22,bbox,1.104,1.364,2.216,1.856
297,5.94,2.349,3.16,pose,1.104,1.364,2.216,1.856
298,5.96,3.109,3.109,bbox,1.104,1.364,2.275,1.856
299,5.98,3.085,3.109,bbox,1.104,1.364,2.314,1.856
300,6.0,2.356,3.085,pose,1.104,1.364,2.314,1.856
301,6.02,3.064,3.064,bbox,1.104,1.364,2.346,1.856
302,6.04,3.052,3.064,bbox,1.135,1.364,2.346,1.856
303,6.06,2.37,3.052,pose,1.135,1.364,2.346,1.856
304,6.08,3.052,3.052,bbox,1.175,1.364,2.346,1.856
305,6.1,3.014,3.052,bbox,1.175,1.364,2.346,1.856
306,6.12,2.295,3.014,pose,1.175,1.364,2.346,1.856
307,6.14,2.994,2.994,bbox,1.175,1.364,2.346,1.856
308,6.16,2.983,2.994,bbox,1.175,1.364,2.346,1.856
309,6.18,2.113,2.983,pose,1.175,1.364,2.346,1.856
310,6.2,2.942,2.942,bbox,1.175,1.364,2.346,1.856
311,6.22,2.944,2.944,bbox,1.175,1.364,2.346,1.856
312,6.24,2.062,2.942,pose,1.175,1.364,2.346,1.856
313,6.26,2.983,2.942,bbox,1.226,1.364,2.346,1.911
314,6.28,3.014,2.944,bbox,1.226,1.364,2.346,1.911
315,6.3,2.187,2.944,pose,1.226,1.364,2.346,1.96
316,6.32,3.104,2.983,bbox,1.262,1.364,2.346,1.991
317,6.34,3.118,3.014,bbox,1.262,1.364,2.346,2.041
318,6.36,2.314,3.014,pose,1.262,1.364,2.346,2.041
319,6.38,3.173,3.104,bbox,1.262,1.364,2.346,2.041
320,6.4,3.173,3.118,bbox,1.262,1.364,2.346,2.041
321,6.42,2.366,3.118,pose,1.262,1.364,2.346,2.041
322,6.44,3.218,3.173,bbox,1.262,1.364,2.346,2.041
323,6.46,3.217,3.173,bbox,1.262,1.364,2.346,2.078
324,6.48,2.344,3.173,pose,1.262,1.364,2.346,2.078
325,6.5,3.202,3.202,bbox,1.262,1.364,2.346,2.078
326,6.52,3.172,3.202,bbox,1.262,1.364,2.346,2.078
327,6.54,2.314,3.172,pose,1.262,1.364,2.346,2.078
328,6.56,3.184,3.172,bbox,1.262,1.364,2.346,2.078
329,6.58,3.23,3.184,bbox,1.262,1.364,2.346,2.078
330,6.6,2.424,3.172,pose,1.262,1.364,2.346,2.078
331,6.62,3.262,3.184,bbox,1.262,1.406,2.346,2.143
332,6.64,3.304,3.23,bbox,1.262,1.406,2.346,2.143
333,6.66,2.751,3.23,pose,1.262,1.443,2.346,2.174
334,6.68,3.405,3.262,bbox,1.262,1.491,2.346,2.226
335,6.7,3.47,3.304,bbox,1.262,1.491,2.346,2.226
336,6.72,3.064,3.304,pose,1.262,1.491,2.346,2.226
337,6.74,3.577,3.405,bbox,1.262,1.523,2.346,2.266
338,6.76,3.64,3.47,bbox,1.262,1.523,2.346,2.266
339,6.78,3.33,3.47,pose,1.262,1.523,2.346,2.266
340,6.8,3.785,3.577,bbox,1.262,1.523,2.346,2.313
341,6.82,3.825,3.64,bbox,1.262,1.523,2.346,2.313
342,6.84,3.495,3.64,pose,1.262,1.523,2.346,2.313
343,6.86,3.881,3.785,bbox,1.262,1.523,2.346,2.344
344,6.88,3.908,3.825,bbox,1.262,1.523,2.346,2.344
345,6.9,3.591,3.825,pose,1.262,1.523,2.346,2.344
346,6.92,3.882,3.881,bbox,1.262,1.523,2.346,2.344
347,6.94,3.861,3.881,bbox,1.262,1.523,2.346,2.344
348,6.96,3.458,3.861,pose,1.262,1.523,2.346,2.344
349,6.98,3.821,3.821,bbox,1.262,1.523,2.346,2.344
350,7.0,3.8,3.821,bbox,1.262,1.523,2.346,2.344
