frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
2286,91.44,3.548,1.772,1.779,pose,17.851,18.29,21.978,26.814,2.8547,2.1983,0.2824,0.994,0.9498,0.6651
2287,91.48,1.815,1.815,1.815,bbox,17.851,18.29,21.978,26.814,2.8754,2.1649,,,,
2288,91.52,1.847,1.815,1.847,bbox,17.851,18.29,22.015,26.814,2.8888,2.1501,,,,
2289,91.56,3.617,1.847,1.882,pose,17.895,18.29,22.048,26.814,2.9035,2.1438,0.1711,0.951,0.9157,0.6038
2290,91.6,1.932,1.932,1.932,bbox,17.895,18.29,22.048,26.814,2.9168,2.1293,,,,
2291,91.64,1.916,1.916,1.916,bbox,17.895,18.29,22.048,26.814,2.8806,2.1003,,,,
2292,91.68,3.671,1.932,1.921,pose,17.895,18.29,22.084,26.814,2.8633,2.0628,0.2464,0.9419,0.9212,0.6355
2293,91.72,1.903,1.932,1.903,bbox,17.895,18.29,22.084,26.814,2.8559,2.0316,,,,
2294,91.76,1.883,1.916,1.883,bbox,17.895,18.29,22.15,26.814,2.8307,1.988,,,,
2295,91.8,3.548,1.916,1.898,pose,17.895,18.29,22.181,26.814,2.8254,1.9321,0.2591,0.8572,0.9176,0.7166
2296,91.84,1.862,1.903,1.862,bbox,17.895,18.335,22.225,26.814,2.7947,1.909,,,,
2297,91.88,1.813,1.883,1.813,bbox,17.895,18.335,22.281,26.814,2.7489,1.8818,,,,
2298,91.92,3.69,1.883,1.896,pose,17.895,18.371,22.281,26.814,2.7639,1.8444,0.2407,0.5604,0.9244,0.6974
2299,91.96,1.947,1.947,1.947,bbox,17.895,18.401,22.331,26.814,2.742,1.8195,,,,
2300,92.0,1.938,1.938,1.938,bbox,17.895,18.401,22.369,26.814,2.7024,1.7922,,,,
2301,92.04,3.858,1.947,1.942,pose,17.895,18.401,22.369,26.814,2.6955,1.7753,0.2633,0.5032,0.9258,0.6366
2302,92.08,2.03,2.03,2.03,bbox,17.895,18.401,22.421,26.814,2.7782,1.758,,,,
2303,92.12,1.925,1.947,1.925,bbox,17.895,18.463,22.421,26.814,2.6791,1.731,,,,
2304,92.16,3.726,2.03,1.921,pose,17.895,18.463,22.455,26.814,2.658,1.7188,0.2414,0.731,0.9197,0.6705
2305,92.2,1.895,2.03,1.895,bbox,17.895,18.463,22.455,26.814,2.6175,1.7101,,,,
2306,92.24,1.946,1.946,1.946,bbox,17.895,18.463,22.455,26.814,2.6753,1.7361,,,,
2307,92.28,3.601,1.946,1.873,pose,17.895,18.507,22.455,26.814,2.583,1.762,0.2533,1.1273,0.8992,0.6602
2308,92.32,1.876,1.946,1.876,bbox,17.895,18.548,22.455,26.814,2.5404,1.7484,,,,
2309,92.36,1.843,1.895,1.843,bbox,17.895,18.582,22.455,26.814,2.5077,1.7621,,,,
2310,92.4,3.815,1.946,1.915,pose,17.895,18.625,22.455,26.814,2.5408,1.7351,0.1352,1.2028,0.9357,0.5862
2311,92.44,1.89,1.89,1.89,bbox,17.895,18.625,22.455,26.814,2.534,1.7503,,,,
2312,92.48,1.837,1.876,1.837,bbox,17.895,18.625,22.455,26.814,2.5164,1.7685,,,,
2313,92.52,3.72,1.89,1.719,pose,17.895,18.625,22.455,26.814,2.4494,1.8304,0.2697,1.0837,0.9509,0.6012
2314,92.56,1.697,1.89,1.697,bbox,17.895,18.625,22.455,26.814,2.434,1.8778,,,,
2315,92.6,1.61,1.837,1.61,bbox,17.895,18.716,22.455,26.886,2.4055,1.9385,,,,
2316,92.64,3.613,1.837,1.591,pose,17.895,18.716,22.455,26.934,2.3881,2.0344,0.2524,0.895,0.8872,0.6033
2317,92.68,1.562,1.697,1.562,bbox,17.895,18.76,22.455,26.994,2.3721,2.1554,,,,
2318,92.72,1.561,1.61,1.561,bbox,17.895,18.76,22.455,27.09,2.3608,2.2312,,,,
2319,92.76,3.693,1.61,1.585,pose,17.895,18.793,22.455,27.211,2.3342,2.2738,0.2587,0.7186,0.9025,0.5644
2320,92.8,1.602,1.602,1.602,bbox,17.895,18.793,22.455,27.287,2.3177,2.2559,,,,
2321,92.84,1.611,1.602,1.611,bbox,17.895,18.831,22.455,27.287,2.3162,2.1993,,,,
2322,92.88,3.505,1.611,1.625,pose,17.895,18.831,22.455,27.287,2.317,2.1256,0.2247,0.9167,0.8455,0.5343
2323,92.92,1.675,1.675,1.675,bbox,17.895,18.831,22.487,27.287,2.2822,1.9577,,,,
2324,92.96,1.676,1.675,1.676,bbox,17.895,18.831,22.561,27.287,2.2632,1.8871,,,,
2325,93.0,3.749,1.676,1.718,pose,17.895,18.883,22.711,27.287,2.2467,1.8172,0.2254,1.181,0.9767,0.5858
2326,93.04,1.773,1.773,1.773,bbox,17.895,18.883,22.781,27.287,2.2299,1.7545,,,,
2327,93.08,1.842,1.773,1.842,bbox,17.895,18.919,22.851,27.287,2.2159,1.7025,,,,
2328,93.12,3.868,1.842,1.872,pose,17.895,18.919,22.914,27.287,2.1988,1.6922,0.2073,1.1461,0.9316,0.5164
2329,93.16,1.918,1.918,1.918,bbox,17.895,18.949,22.966,27.287,2.2081,1.6922,,,,
2330,93.2,1.914,1.914,1.914,bbox,17.895,18.949,22.966,27.287,2.23,1.7207,,,,
2331,93.24,3.42,1.918,1.841,pose,17.895,18.949,22.966,27.287,2.2271,1.764,0.1762,0.7207,0.9045,0.61
2332,93.28,1.8,1.918,1.8,bbox,17.895,18.949,22.966,27.287,2.253,1.8326,,,,
2333,93.32,1.766,1.914,1.766,bbox,17.895,18.949,22.966,27.349,2.2476,1.9,,,,
2334,93.36,3.546,1.914,1.685,pose,17.895,18.949,22.966,27.417,2.2453,2.0049,0.1931,0.9056,0.8871,0.5532
2335,93.4,1.631,1.8,1.631,bbox,17.927,18.949,22.966,27.485,2.2534,2.1121,,,,
2336,93.44,1.643,1.766,1.643,bbox,17.927,18.949,22.966,27.59,2.2528,2.2368,,,,
2337,93.48,3.561,1.766,1.628,pose,17.927,18.949,22.966,27.697,2.251,2.2948,0.2236,1.0185,0.9235,0.568
2338,93.52,1.639,1.643,1.639,bbox,17.927,18.949,22.966,27.821,2.2336,2.3118,,,,
2339,93.56,1.662,1.643,1.662,bbox,17.927,18.949,22.966,27.879,2.2272,2.3157,,,,
2340,93.6,3.754,1.662,1.658,pose,17.927,18.949,22.966,27.879,2.2246,2.3022,0.2463,1.0429,0.9671,0.5177
2341,93.64,1.646,1.662,1.646,bbox,17.927,18.949,22.966,27.879,2.2226,2.2673,,,,
2342,93.68,1.633,1.646,1.633,bbox,17.927,18.949,22.966,27.879,2.222,2.2206,,,,
2343,93.72,3.549,1.662,1.621,pose,17.927,18.949,22.966,27.879,2.2167,2.1795,0.1402,1.1276,0.9127,0.5936
2344,93.76,1.625,1.646,1.625,bbox,17.927,18.949,23.04,27.879,2.2087,2.1317,,,,
2345,93.8,1.648,1.646,1.648,bbox,17.927,18.98,23.081,27.879,2.2118,2.1064,,,,
2346,93.84,3.368,1.648,1.677,pose,17.927,18.98,23.129,27.879,2.2065,2.0789,0.2079,0.1463,0.905,0.6631
2347,93.88,1.706,1.706,1.706,bbox,17.927,18.98,23.129,27.879,2.2011,2.0602,,,,
2348,93.92,1.735,1.706,1.735,bbox,17.927,18.98,23.182,27.879,2.1964,2.0661,,,,
2349,93.96,3.789,1.735,1.745,pose,17.927,18.98,23.182,27.879,2.1905,2.0635,0.1561,1.108,0.9344,0.5586
2350,94.0,1.747,1.747,1.747,bbox,17.927,18.98,23.182,27.879,2.1873,2.0583,,,,
2351,94.04,1.718,1.735,1.718,bbox,17.927,18.98,23.182,27.879,2.1816,2.0659,,,,
2352,94.08,3.543,1.747,1.67,pose,17.927,18.98,23.182,27.879,2.1765,2.1314,0.1054,1.0834,0.8937,0.5533
2353,94.12,1.638,1.747,1.638,bbox,17.927,19.015,23.182,27.879,2.1713,2.1625,,,,
2354,94.16,1.632,1.718,1.632,bbox,17.927,19.015,23.182,27.932,2.1725,2.2027,,,,
2355,94.2,3.703,1.718,1.646,pose,17.927,19.015,23.182,27.963,2.1678,2.2479,0.252,0.8645,0.9002,0.5991
2356,94.24,1.604,1.638,1.604,bbox,17.927,19.015,23.182,28.003,2.1646,2.3209,,,,
2357,94.28,1.639,1.638,1.639,bbox,17.927,19.015,23.182,28.048,2.153,2.4132,,,,
2358,94.32,3.584,1.639,1.665,pose,17.927,19.015,23.182,28.121,2.1455,2.502,0.1471,0.8469,0.935,0.6468
2359,94.36,1.693,1.693,1.693,bbox,17.927,19.015,23.182,28.214,2.1385,2.5155,,,,
2360,94.4,1.736,1.693,1.736,bbox,17.927,19.052,23.182,28.303,2.1398,2.5379,,,,
2361,94.44,3.671,1.736,1.757,pose,17.927,19.052,23.182,28.303,2.1333,2.5402,0.2296,0.8633,0.9672,0.5585
2362,94.48,1.728,1.736,1.728,bbox,17.927,19.052,23.182,28.303,2.1327,2.5266,,,,
2363,94.52,1.7,1.728,1.7,bbox,17.927,19.052,23.182,28.303,2.1131,2.464,,,,
2364,94.56,3.663,1.736,1.663,pose,17.927,19.052,23.182,28.303,2.1044,2.4041,0.2664,0.9605,0.9545,0.5923
2365,94.6,1.625,1.728,1.625,bbox,17.927,19.084,23.22,28.303,2.0911,2.3297,,,,
2366,94.64,1.614,1.7,1.614,bbox,17.927,19.084,23.28,28.303,2.0768,2.291,,,,
2367,94.68,3.589,1.7,1.61,pose,17.927,19.084,23.354,28.303,2.0352,2.1811,0.2738,0.9606,0.9552,0.679
2368,94.72,1.598,1.625,1.598,bbox,17.927,19.12,23.393,28.303,1.9899,2.0415,,,,
2369,94.76,1.617,1.617,1.617,bbox,17.927,19.162,23.503,28.303,1.9654,1.9396,,,,
2370,94.8,3.648,1.617,1.651,pose,17.927,19.207,23.642,28.303,1.9521,1.9036,0.2609,0.5829,0.963,0.6119
2371,94.84,1.655,1.655,1.655,bbox,17.927,19.207,23.744,28.303,1.9538,1.8946,,,,
2372,94.88,1.639,1.639,1.639,bbox,17.927,19.243,23.78,28.303,1.9471,1.8858,,,,
2373,94.92,3.641,1.655,1.603,pose,17.927,19.243,23.78,28.303,1.9241,1.8717,0.2644,0.5812,0.9792,0.618
2374,94.96,1.586,1.655,1.586,bbox,17.927,19.243,23.78,28.303,1.913,1.8877,,,,
2375,95.0,1.57,1.639,1.57,bbox,17.927,19.243,23.78,28.303,1.9029,1.8999,,,,
2376,95.04,3.552,1.639,1.559,pose,17.927,19.284,23.78,28.303,1.8925,1.9337,0.0967,0.7773,0.9426,0.6905
2377,95.08,1.569,1.586,1.569,bbox,17.927,19.284,23.78,28.303,1.878,1.9811,,,,
2378,95.12,1.615,1.586,1.615,bbox,17.927,19.284,23.78,28.333,1.8658,2.0112,,,,
2379,95.16,3.613,1.615,1.623,pose,17.927,19.319,23.78,28.38,1.8453,2.0213,0.2134,1.0651,0.9405,0.6406
2380,95.2,1.646,1.646,1.646,bbox,17.927,19.319,23.78,28.41,1.8354,2.0335,,,,
2381,95.24,1.672,1.646,1.672,bbox,17.927,19.352,23.78,28.41,1.8282,2.0318,,,,
2382,95.28,3.747,1.672,1.688,pose,17.927,19.352,23.78,28.41,1.8078,2.0325,0.2415,1.1355,0.9509,0.5775
2383,95.32,1.663,1.672,1.663,bbox,17.927,19.352,23.78,28.41,1.794,2.0446,,,,
2384,95.36,1.654,1.663,1.654,bbox,17.927,19.389,23.78,28.41,1.7801,2.0485,,,,
2385,95.4,3.705,1.672,1.626,pose,17.927,19.389,23.78,28.444,1.7633,2.0547,0.2409,1.0433,0.9742,0.6083
2386,95.44,1.615,1.663,1.615,bbox,17.927,19.389,23.78,28.444,1.7452,2.0735,,,,
2387,95.48,1.602,1.654,1.602,bbox,17.927,19.434,23.78,28.444,1.7372,2.108,,,,
2388,95.52,3.452,1.654,1.615,pose,17.927,19.434,23.78,28.444,1.7246,2.1313,0.2262,0.8241,0.9498,0.6826
2389,95.56,1.576,1.615,1.576,bbox,17.927,19.434,23.78,28.507,1.711,2.1361,,,,
2390,95.6,1.595,1.602,1.595,bbox,17.927,19.472,23.78,28.507,1.6982,2.1483,,,,
2391,95.64,3.489,1.602,1.659,pose,17.927,19.472,23.78,28.507,1.6794,2.1847,0.117,0.979,0.9568,0.6751
2392,95.68,1.711,1.711,1.711,bbox,17.927,19.472,23.78,28.547,1.6667,2.2142,,,,
2393,95.72,1.703,1.703,1.703,bbox,17.927,19.518,23.78,28.584,1.6613,2.2224,,,,
2394,95.76,3.554,1.711,1.742,pose,17.927,19.518,23.78,28.584,1.6613,2.2327,0.0971,1.1074,0.9394,0.566
2395,95.8,1.775,1.775,1.775,bbox,17.927,19.518,23.78,28.621,1.6568,2.2292,,,,
2396,95.84,1.766,1.766,1.766,bbox,17.927,19.518,23.78,28.621,1.6464,2.2337,,,,
2397,95.88,3.617,1.775,1.745,pose,17.927,19.518,23.78,28.621,1.6306,2.2293,0.1337,1.0661,0.9561,0.5578
2398,95.92,1.726,1.775,1.726,bbox,17.927,19.551,23.78,28.621,1.6221,2.2271,,,,
2399,95.96,1.707,1.766,1.707,bbox,17.927,19.551,23.78,28.621,1.6114,2.2358,,,,
2400,96.0,3.42,1.766,1.688,pose,17.927,19.551,23.78,28.621,1.6025,2.231,0.235,0.9798,0.9419,0.6566
2401,96.04,1.628,1.726,1.628,bbox,17.927,19.586,23.78,28.621,1.5849,2.2254,,,,
2402,96.08,1.6,1.707,1.6,bbox,17.927,19.586,23.78,28.621,1.5749,2.2281,,,,
2403,96.12,3.331,1.707,1.601,pose,17.927,19.586,23.78,28.621,1.5679,2.2112,0.107,0.9098,0.9974,0.6847
2404,96.16,1.629,1.629,1.629,bbox,17.927,19.622,23.78,28.621,1.5643,2.2292,,,,
2405,96.2,1.691,1.629,1.691,bbox,17.927,19.622,23.78,28.621,1.555,2.2627,,,,
2406,96.24,3.372,1.691,1.747,pose,17.927,19.622,23.78,28.621,1.5429,2.2915,0.0377,1.079,0.9462,0.6143
2407,96.28,1.785,1.785,1.785,bbox,17.927,19.622,23.78,28.662,1.5345,2.3027,,,,
2408,96.32,1.769,1.769,1.769,bbox,17.927,19.654,23.78,28.662,1.53,2.2935,,,,
2409,96.36,3.45,1.785,1.769,pose,17.927,19.654,23.78,28.662,1.5106,2.285,0.0003,1.1651,0.9608,0.6008
2410,96.4,1.778,1.785,1.778,bbox,17.927,19.654,23.78,28.692,1.5172,2.306,,,,
2411,96.44,1.806,1.785,1.806,bbox,17.927,19.654,23.78,28.692,1.4988,2.3401,,,,
2412,96.48,3.44,1.806,1.843,pose,17.927,19.687,23.78,28.692,1.492,2.406,0.0325,1.0035,0.939,0.6019
2413,96.52,1.96,1.96,1.96,bbox,17.927,19.687,23.78,28.739,1.4888,2.5308,,,,
2414,96.56,2.039,1.96,2.039,bbox,17.927,19.687,23.78,28.805,1.4844,2.5976,,,,
2415,96.6,3.447,2.039,2.148,pose,17.927,19.687,23.78,28.93,1.4754,2.6777,0.0712,0.9795,0.9664,0.6332
2416,96.64,2.235,2.235,2.235,bbox,17.927,19.687,23.78,28.997,1.4589,2.7289,,,,
2417,96.68,2.26,2.235,2.26,bbox,17.927,19.722,23.78,29.077,1.4488,2.7373,,,,
2418,96.72,3.628,2.26,2.207,pose,17.927,19.722,23.78,29.077,1.4441,2.6877,0.0515,0.9221,1.0197,0.5852
2419,96.76,2.159,2.26,2.159,bbox,17.927,19.722,23.78,29.077,1.4368,2.6453,,,,
2420,96.8,2.124,2.235,2.124,bbox,17.927,19.753,23.78,29.077,1.426,2.6254,,,,
2421,96.84,3.36,2.26,2.081,pose,17.927,19.753,23.812,29.077,1.4137,2.5983,0.099,0.9699,0.9482,0.6604
2422,96.88,2.048,2.159,2.048,bbox,17.927,19.753,23.812,29.077,1.4189,2.577,,,,
2423,96.92,2.006,2.124,2.006,bbox,17.927,19.753,23.859,29.077,1.4034,2.5419,,,,
2424,96.96,3.393,2.124,1.9,pose,17.927,19.783,23.859,29.077,1.3984,2.4578,0.0692,0.8158,1.0122,0.7144
2425,97.0,1.886,2.048,1.886,bbox,17.927,19.783,23.916,29.077,1.3859,2.4305,,,,
2426,97.04,1.921,2.006,1.921,bbox,17.927,19.783,23.994,29.077,1.3798,2.4636,,,,
2427,97.08,3.153,2.006,1.93,pose,17.927,19.783,23.994,29.077,1.3757,2.4893,0.0126,0.6105,0.9101,0.7467
2428,97.12,1.908,1.921,1.908,bbox,17.927,19.817,23.994,29.077,1.3653,2.4573,,,,
2429,97.16,1.836,1.908,1.836,bbox,17.927,19.817,23.994,29.077,1.36,2.3887,,,,
2430,97.2,3.225,1.921,1.798,pose,17.927,19.817,23.994,29.077,1.3468,2.3079,0.0333,0.8318,0.9668,0.6772
2431,97.24,1.742,1.908,1.742,bbox,17.927,19.817,24.069,29.077,1.342,2.2096,,,,
2432,97.28,1.719,1.836,1.719,bbox,17.927,19.85,24.15,29.077,1.3331,2.1216,,,,
2433,97.32,3.658,1.836,1.727,pose,17.927,19.85,24.248,29.077,1.3256,2.0738,0.1416,0.1406,0.9519,0.6385
2434,97.36,1.787,1.787,1.787,bbox,17.927,19.85,24.336,29.077,1.3146,2.0917,,,,
2435,97.4,1.811,1.787,1.811,bbox,17.927,19.85,24.336,29.077,1.3115,2.1094,,,,
2436,97.44,3.393,1.811,1.819,pose,17.927,19.882,24.336,29.077,1.3075,2.1047,0.027,1.2371,0.9695,0.5363
2437,97.48,1.858,1.858,1.858,bbox,17.927,19.882,24.336,29.077,1.2955,2.1054,,,,
2438,97.52,1.902,1.858,1.902,bbox,17.927,19.882,24.336,29.077,1.2925,2.141,,,,
2439,97.56,3.318,1.902,1.961,pose,17.927,19.882,24.336,29.077,1.3045,2.2289,0.0643,1.1721,0.8487,0.5202
2440,97.6,1.999,1.999,1.999,bbox,17.927,19.882,24.336,29.077,1.3065,2.2742,,,,
2441,97.64,2.054,1.999,2.054,bbox,17.927,19.882,24.336,29.184,1.291,2.3358,,,,
2442,97.68,3.395,2.054,1.995,pose,17.927,19.882,24.336,29.229,1.2884,2.2871,0.0301,1.1104,0.9352,0.5667
2443,97.72,1.928,2.054,1.928,bbox,17.927,19.882,24.336,29.229,1.2835,2.2345,,,,
2444,97.76,1.859,1.999,1.859,bbox,17.927,19.882,24.336,29.229,1.2802,2.175,,,,
2445,97.8,2.968,2.054,1.81,pose,17.927,19.914,24.376,29.229,1.2805,2.147,0.0347,1.0998,0.7637,0.6214
2446,97.84,1.81,1.928,1.81,bbox,17.927,19.914,24.435,29.229,1.2816,2.1396,,,,
2447,97.88,1.805,1.859,1.805,bbox,17.927,19.914,24.435,29.229,1.2826,2.1199,,,,
2448,97.92,3.06,1.859,1.802,pose,17.927,19.914,24.471,29.229,1.2777,2.0917,0.0014,1.0811,0.8142,0.6008
2449,97.96,1.828,1.828,1.828,bbox,17.927,19.914,24.471,29.229,1.2917,2.1069,,,,
2450,98.0,1.836,1.828,1.836,bbox,17.927,19.914,24.471,29.229,1.3068,2.1153,,,,
2451,98.04,3.371,1.836,1.834,pose,17.927,19.914,24.471,29.229,1.3094,2.1171,0.0712,0.6768,0.9199,0.5854
2452,98.08,1.845,1.845,1.845,bbox,17.927,19.914,24.471,29.229,1.312,2.1269,,,,
2453,98.12,1.844,1.844,1.844,bbox,17.927,19.914,24.471,29.229,1.3092,2.1383,,,,
2454,98.16,3.251,1.845,1.826,pose,17.927,19.914,24.471,29.229,1.3049,2.165,0.0582,1.0706,0.9216,0.5968
2455,98.2,1.833,1.845,1.833,bbox,17.927,19.914,24.471,29.229,1.303,2.1975,,,,
2456,98.24,1.858,1.845,1.858,bbox,17.927,19.914,24.471,29.229,1.3035,2.2468,,,,
2457,98.28,2.897,1.858,1.907,pose,17.927,19.914,24.471,29.287,1.3022,2.3007,0.0762,0.8833,0.6984,0.6764
2458,98.32,1.926,1.926,1.926,bbox,17.927,19.914,24.471,29.336,1.3018,2.3479,,,,
2459,98.36,1.978,1.926,1.978,bbox,17.927,19.914,24.471,29.39,1.3052,2.4128,,,,
2460,98.4,3.297,1.978,1.993,pose,17.927,19.914,24.471,29.438,1.3071,2.4334,0.0683,0.9059,0.9924,0.7008
2461,98.44,2.03,2.03,2.03,bbox,17.927,19.914,24.471,29.502,1.3089,2.4378,,,,
2462,98.48,2.06,2.03,2.06,bbox,17.927,19.914,24.471,29.502,1.3086,2.4442,,,,
2463,98.52,3.414,2.06,2.104,pose,17.927,19.914,24.471,29.502,1.3118,2.4617,0.0037,0.9864,0.9637,0.5932
2464,98.56,2.161,2.161,2.161,bbox,17.927,19.914,24.471,29.534,1.3093,2.4807,,,,
2465,98.6,2.228,2.161,2.228,bbox,17.927,19.914,24.471,29.534,1.3136,2.5275,,,,
2466,98.64,3.562,2.228,2.317,pose,17.927,19.914,24.471,29.57,1.3163,2.6175,0.1868,1.2373,1.0343,0.5489
2467,98.68,2.438,2.438,2.438,bbox,17.957,19.914,24.471,29.617,1.3178,2.7098,,,,
2468,98.72,2.564,2.438,2.564,bbox,17.957,19.914,24.471,29.707,1.3111,2.8186,,,,
2469,98.76,3.722,2.564,2.693,pose,17.957,19.914,24.471,29.799,1.3124,2.8934,0.2201,1.0931,1.0377,0.5277
2470,98.8,2.787,2.787,2.787,bbox,17.957,19.914,24.471,29.908,1.3134,2.9378,,,,
2471,98.84,2.775,2.775,2.775,bbox,17.957,19.914,24.471,29.983,1.3098,2.9263,,,,
2472,98.88,3.974,2.787,2.783,pose,17.957,19.914,24.471,29.983,1.3067,2.9076,0.1152,1.0114,1.0389,0.4972
2473,98.92,2.694,2.787,2.694,bbox,17.957,19.914,24.471,29.983,1.2984,2.842,,,,
2474,98.96,2.586,2.775,2.586,bbox,17.957,19.914,24.471,29.983,1.2927,2.7636,,,,
2475,99.0,3.714,2.775,2.48,pose,17.957,19.914,24.522,29.983,1.2865,2.6834,0.0152,1.0744,0.9151,0.516
2476,99.04,2.416,2.694,2.416,bbox,17.957,19.914,24.601,29.983,1.2805,2.6547,,,,
2477,99.08,2.371,2.586,2.371,bbox,17.957,19.914,24.681,29.983,1.2799,2.6378,,,,
2478,99.12,3.647,2.586,2.343,pose,17.957,19.947,24.681,29.983,1.277,2.6204,0.1022,1.1219,0.9991,0.605
2479,99.16,2.297,2.416,2.297,bbox,17.957,19.947,24.726,29.983,1.2665,2.5664,,,,
2480,99.2,2.203,2.371,2.203,bbox,17.957,19.947,24.726,29.983,1.2551,2.4633,,,,
2481,99.24,3.499,2.371,2.226,pose,17.957,19.947,24.798,29.983,1.244,2.4358,0.0265,0.827,0.9144,0.6063
2482,99.28,2.298,2.298,2.298,bbox,17.957,19.947,24.877,29.983,1.2461,2.4868,,,,
2483,99.32,2.359,2.298,2.359,bbox,17.957,19.977,24.877,29.983,1.2502,2.5262,,,,
2484,99.36,3.783,2.359,2.379,pose,17.957,19.977,24.877,29.983,1.2444,2.5233,0.0086,0.7636,0.9927,0.6016
2485,99.4,2.304,2.359,2.304,bbox,17.957,19.977,24.877,29.983,1.2334,2.4244,,,,
2486,99.44,2.145,2.304,2.145,bbox,17.957,19.977,24.877,29.983,1.2334,2.2882,,,,
2487,99.48,3.473,2.359,2.055,pose,17.957,19.977,24.94,29.983,1.2311,2.1744,0.0411,1.0022,0.8979,0.5705
2488,99.52,1.991,2.304,1.991,bbox,17.957,19.977,25.076,29.983,1.2266,2.0756,,,,
2489,99.56,1.981,2.145,1.981,bbox,17.957,19.977,25.19,29.983,1.2118,2.0137,,,,
2490,99.6,3.379,2.145,1.992,pose,17.957,19.977,25.289,29.983,1.2065,1.9961,0.037,1.1925,0.827,0.4942
2491,99.64,2.006,2.006,2.006,bbox,17.957,20.015,25.35,29.983,1.1984,1.9869,,,,
2492,99.68,2.004,2.004,2.004,bbox,17.957,20.015,25.35,29.983,1.2005,1.9962,,,,
2493,99.72,3.425,2.006,2.028,pose,17.957,20.015,25.35,29.983,1.1984,2.0219,0.0164,1.1944,0.804,0.5008
2494,99.76,2.056,2.056,2.056,bbox,17.957,20.015,25.35,29.983,1.1961,2.0637,,,,
2495,99.8,2.071,2.056,2.071,bbox,17.957,20.015,25.35,29.983,1.1969,2.1165,,,,
2496,99.84,3.631,2.071,2.085,pose,17.957,20.015,25.35,30.033,1.2185,2.1867,0.0331,1.0969,0.9961,0.5689
2497,99.88,2.109,2.109,2.109,bbox,17.957,20.015,25.35,30.086,1.2114,2.244,,,,
2498,99.92,2.171,2.109,2.171,bbox,17.957,20.015,25.35,30.156,1.2198,2.3437,,,,
2499,99.96,3.5,2.171,2.266,pose,17.957,20.015,25.35,30.213,1.2206,2.4538,0.0348,0.6974,0.9598,0.6166
2500,100.0,2.352,2.352,2.352,bbox,17.957,20.015,25.35,30.313,1.2096,2.5524,,,,
2501,100.04,2.41,2.352,2.41,bbox,17.957,20.015,25.35,30.423,1.2055,2.6202,,,,
2502,100.08,3.726,2.41,2.505,pose,17.957,20.015,25.35,30.522,1.2035,2.6691,0.0364,0.6544,1.0584,0.657
2503,100.12,2.549,2.549,2.549,bbox,17.957,20.015,25.35,30.59,1.1936,2.6905,,,,
2504,100.16,2.648,2.549,2.648,bbox,17.957,20.015,25.35,30.638,1.1675,2.7086,,,,
2505,100.2,3.661,2.648,2.686,pose,17.957,20.015,25.35,30.638,1.1522,2.7087,0.0345,1.0546,0.9996,0.563
2506,100.24,2.754,2.754,2.754,bbox,17.957,20.06,25.35,30.674,1.1243,2.705,,,,
2507,100.28,2.789,2.754,2.789,bbox,17.957,20.06,25.35,30.674,1.0963,2.6851,,,,
2508,100.32,3.849,2.789,2.807,pose,17.957,20.103,25.35,30.674,1.0632,2.6363,0.0232,1.0449,1.0015,0.4537
2509,100.36,2.821,2.821,2.821,bbox,17.957,20.103,25.35,30.674,1.0333,2.6059,,,,
2510,100.4,2.84,2.821,2.84,bbox,17.957,20.164,25.419,30.674,1.0002,2.5767,,,,
2511,100.44,3.875,2.84,2.858,pose,17.957,20.164,25.449,30.674,0.9703,2.5759,0.0225,1.0578,1.014,0.4532
2512,100.48,2.865,2.865,2.865,bbox,17.957,20.227,25.449,30.674,0.9237,2.5384,,,,
2513,100.52,2.981,2.865,2.981,bbox,17.957,20.227,25.449,30.674,0.8863,2.5981,,,,
2514,100.56,3.91,2.981,2.859,pose,17.957,20.303,25.479,30.674,0.8647,2.474,0.0292,1.0748,1.0274,0.4484
2515,100.6,2.909,2.981,2.909,bbox,17.957,20.341,25.517,30.674,0.8341,2.4627,,,,
2516,100.64,2.9,2.909,2.9,bbox,17.957,20.341,25.581,30.674,0.8114,2.4273,,,,
2517,100.68,3.835,2.981,2.943,pose,17.957,20.393,25.581,30.674,0.779,2.4225,0.0273,1.1736,0.9866,0.4438
2518,100.72,2.988,2.988,2.988,bbox,17.957,20.393,25.581,30.674,0.7666,2.45,,,,
2519,100.76,3.082,2.988,3.082,bbox,17.957,20.448,25.581,30.674,0.7448,2.5071,,,,
2520,100.8,3.958,3.082,3.198,pose,17.957,20.448,25.581,30.674,0.7312,2.5655,0.0318,1.4044,0.9905,0.4619
2521,100.84,3.361,3.361,3.361,bbox,17.957,20.482,25.581,30.707,0.7005,2.6552,,,,
2522,100.88,3.536,3.361,3.536,bbox,17.957,20.482,25.581,30.766,0.6831,2.7276,,,,
2523,100.92,4.231,3.536,3.701,pose,17.957,20.527,25.581,30.855,0.6606,2.7977,0.0203,1.2442,0.9402,0.4212
2524,100.96,3.549,3.549,3.549,bbox,17.957,20.527,25.581,30.855,0.6461,2.6411,,,,
2525,101.0,3.699,3.549,3.699,bbox,17.957,20.567,25.581,30.928,0.6188,2.7637,,,,
