frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
4851,161.862,3.6,3.659,3.818,pose,44.838,41.126,42.162,44.757,6.4419,2.8682,0.3244,0.3675,0.4054,0.8045
4852,161.895,3.865,3.743,3.865,bbox,44.884,41.126,42.162,44.757,6.4848,2.8712,,,,
4853,161.928,3.912,3.762,3.912,bbox,44.946,41.126,42.162,44.757,6.5232,2.8793,,,,
4854,161.962,3.481,3.762,3.957,pose,44.989,41.126,42.162,44.789,6.5587,2.8772,0.2575,0.4758,0.6442,0.7996
4855,161.995,3.985,3.865,3.985,bbox,45.028,41.126,42.162,44.789,6.5999,2.8774,,,,
4856,162.029,3.994,3.912,3.994,bbox,45.063,41.126,42.162,44.789,6.6221,2.8624,,,,
4857,162.062,3.453,3.912,3.978,pose,45.104,41.126,42.162,44.789,6.6372,2.8608,0.3366,0.4646,0.6403,0.8405
4858,162.095,4.013,3.985,4.013,bbox,45.104,41.126,42.162,44.789,6.6597,2.8717,,,,
4859,162.129,4.096,3.994,4.096,bbox,45.142,41.126,42.162,44.789,6.6949,2.8634,,,,
4860,162.162,3.652,3.994,4.125,pose,45.142,41.126,42.162,44.789,6.7239,2.8727,0.262,0.451,0.5908,0.8109
4861,162.195,4.159,4.013,4.159,bbox,45.199,41.126,42.162,44.789,6.7611,2.8907,,,,
4862,162.229,4.178,4.096,4.178,bbox,45.199,41.126,42.162,44.789,6.7931,2.9037,,,,
4863,162.262,3.931,4.096,4.183,pose,45.266,41.126,42.162,44.789,6.8173,2.9177,0.0224,0.4213,0.559,0.8193
4864,162.295,4.227,4.159,4.227,bbox,45.298,41.126,42.162,44.822,6.8354,2.9331,,,,
4865,162.329,4.212,4.178,4.212,bbox,45.298,41.126,42.162,44.822,6.8431,2.9466,,,,
4866,162.362,3.959,4.178,4.216,pose,45.34,41.126,42.162,44.822,6.8481,2.955,0.2764,0.4162,0.621,0.8086
4867,162.396,4.209,4.209,4.209,bbox,45.34,41.126,42.162,44.864,6.8514,2.9567,,,,
4868,162.429,4.238,4.212,4.238,bbox,45.34,41.126,42.162,44.864,6.857,2.9551,,,,
4869,162.462,4.241,4.212,4.241,bbox,45.34,41.126,42.162,44.864,6.862,2.9526,,0.4565,,0.8246
4870,162.496,4.243,4.238,4.243,bbox,45.34,41.126,42.162,44.864,6.8612,2.9452,,,,
4871,162.529,4.241,4.241,4.241,bbox,45.34,41.126,42.162,44.864,6.8614,2.9384,,,,
4872,162.562,4.234,4.241,4.234,bbox,45.34,41.126,42.162,44.864,6.8686,2.9246,,0.5195,,0.8201
4873,162.596,4.253,4.241,4.253,bbox,45.34,41.126,42.162,44.864,6.8743,2.9156,,,,
4874,162.629,4.344,4.243,4.344,bbox,45.373,41.126,42.162,44.864,6.8911,2.9055,,,,
4875,162.662,4.531,4.253,4.531,bbox,45.373,41.126,42.193,44.864,6.9139,2.8924,,0.5642,,0.8282
4876,162.696,,,,,45.373,41.126,42.193,44.864,,,,,,
4877,162.729,4.843,4.344,4.843,bbox,45.373,41.126,42.193,44.864,6.9585,2.8556,,,,
4878,162.763,4.699,4.531,4.855,pose,45.418,41.126,42.193,44.864,6.9661,2.8441,0.0279,0.6013,0.2149,0.8292
4879,162.796,,,,,45.418,41.126,42.193,44.864,,,,,,
4880,162.829,,,,,45.418,41.126,42.193,44.864,,,,,,
4881,162.863,,,,,45.418,41.126,42.193,44.864,,,,,,
4882,162.896,,,,,45.418,41.126,42.193,44.864,,,,,,
4883,162.929,,,,,45.418,41.126,42.193,44.864,,,,,,
4884,162.963,,,,,45.418,41.126,42.193,44.864,,,,,,
4885,162.996,,,,,45.418,41.126,42.193,44.864,,,,,,
4886,163.03,,,,,45.418,41.126,42.193,44.864,,,,,,
4887,163.063,,,,,45.418,41.126,42.193,44.864,,,,,,
4888,163.096,,,,,45.418,41.126,42.193,44.864,,,,,,
4889,163.13,,,,,45.418,41.126,42.193,44.864,,,,,,
4890,163.163,,,,,45.418,41.126,42.193,44.864,,,,,,
4891,163.196,,,,,45.418,41.126,42.193,44.864,,,,,,
4892,163.23,,,,,45.418,41.126,42.193,44.864,,,,,,
4893,163.263,,,,,45.418,41.126,42.193,44.864,,,,,,
4894,163.296,4.752,4.699,4.752,bbox,45.454,41.126,42.253,44.864,6.9491,2.459,,,,
4895,163.33,4.833,4.752,4.833,bbox,45.454,41.126,42.253,44.864,6.9299,2.4229,,,,
4896,163.363,4.832,4.832,4.832,bbox,45.454,41.126,42.415,44.864,6.907,2.3886,,0.4335,,0.8901
4897,163.397,4.858,4.832,4.858,bbox,45.454,41.126,42.451,44.864,6.8809,2.3619,,,,
4898,163.43,4.883,4.833,4.883,bbox,45.454,41.168,42.485,44.864,6.8604,2.3383,,,,
4899,163.463,4.829,4.833,4.829,bbox,45.454,41.168,42.485,44.864,6.7955,2.3328,,0.4255,,0.8732
4900,163.497,4.775,4.832,4.775,bbox,45.454,41.214,42.535,44.864,6.7469,2.3279,,,,
4901,163.53,4.768,4.829,4.768,bbox,45.454,41.279,42.535,44.864,6.7093,2.3205,,,,
4902,163.563,4.744,4.775,4.744,bbox,45.454,41.328,42.535,44.864,6.6564,2.3076,,0.4418,,0.895
4903,163.597,4.644,4.768,4.644,bbox,45.454,41.366,42.535,44.864,6.5894,2.2817,,,,
4904,163.63,4.645,4.744,4.645,bbox,45.454,41.418,42.566,44.864,6.534,2.2534,,,,
4905,163.663,4.655,4.655,4.637,pose,45.454,41.485,42.566,44.864,6.4816,2.204,0.0355,0.4401,0.5955,0.8877
4906,163.697,4.624,4.645,4.624,bbox,45.454,41.541,42.62,44.864,6.42,2.1496,,,,
4907,163.73,4.626,4.644,4.626,bbox,45.454,41.593,42.67,44.864,6.3642,2.0931,,,,
4908,163.764,4.578,4.626,4.578,bbox,45.454,41.655,42.724,44.864,6.298,2.0308,,0.478,,0.8499
4909,163.797,4.603,4.624,4.603,bbox,45.454,41.711,42.78,44.864,6.2294,1.9673,,,,
4910,163.83,4.581,4.603,4.581,bbox,45.454,41.777,42.843,44.864,6.1606,1.8992,,,,
4911,163.864,4.612,4.603,4.612,bbox,45.454,41.845,42.906,44.864,6.0834,1.7897,,0.5842,,0.825
4912,163.897,4.658,4.603,4.658,bbox,45.454,41.914,42.974,44.864,6.0107,1.7142,,,,
4913,163.93,4.655,4.612,4.655,bbox,45.454,41.991,43.084,44.864,5.9488,1.6569,,,,
4914,163.964,4.48,4.612,4.642,pose,45.454,42.064,43.159,44.864,5.8901,1.5971,0.0835,0.6379,0.3964,0.859
4915,163.997,4.641,4.641,4.641,bbox,45.454,42.126,43.217,44.864,5.8313,1.5316,,,,
4916,164.031,4.627,4.641,4.627,bbox,45.454,42.185,43.276,44.864,5.782,1.4739,,,,
4917,164.064,4.351,4.627,4.578,pose,45.454,42.243,43.342,44.864,5.7408,1.4237,0.0809,0.6717,0.3625,0.8646
4918,164.097,4.6,4.6,4.6,bbox,45.454,42.293,43.4,44.864,5.6983,1.3848,,,,
4919,164.131,4.611,4.611,4.611,bbox,45.454,42.334,43.45,44.864,5.6725,1.3474,,,,
4920,164.164,4.368,4.6,4.596,pose,45.454,42.377,43.489,44.864,5.6523,1.3351,0.0459,0.6828,0.4867,0.8832
4921,164.197,4.606,4.6,4.606,bbox,45.454,42.377,43.526,44.864,5.64,1.3144,,,,
4922,164.231,4.623,4.606,4.623,bbox,45.454,42.422,43.526,44.864,5.6386,1.2937,,,,
4923,164.264,4.259,4.606,4.621,pose,45.454,42.422,43.559,44.864,5.6363,1.2841,0.1203,0.6896,0.5241,0.8983
4924,164.297,4.612,4.606,4.612,bbox,45.454,42.422,43.559,44.864,5.6166,1.2629,,,,
4925,164.331,4.614,4.612,4.614,bbox,45.454,42.422,43.589,44.864,5.5966,1.2432,,,,
4926,164.364,4.09,4.612,4.567,pose,45.454,42.458,43.589,44.864,5.5647,1.2355,0.2633,0.722,0.5354,0.8947
4927,164.398,4.527,4.527,4.527,bbox,45.454,42.458,43.63,44.864,5.5481,1.2316,,,,
4928,164.431,4.537,4.537,4.537,bbox,45.454,42.51,43.63,44.864,5.5421,1.2207,,,,
4929,164.464,4.026,4.527,4.533,pose,45.454,42.51,43.63,44.864,5.5384,1.2073,0.314,0.6868,0.5345,0.8934
4930,164.498,4.549,4.527,4.549,bbox,45.454,42.51,43.63,44.864,5.5412,1.1947,,,,
4931,164.531,4.575,4.537,4.575,bbox,45.454,42.51,43.666,44.864,5.5303,1.1761,,,,
4932,164.564,4.052,4.537,4.582,pose,45.454,42.51,43.666,44.864,5.5346,1.1756,0.3285,0.6524,0.5363,0.8891
4933,164.598,4.579,4.549,4.579,bbox,45.454,42.51,43.666,44.864,5.5495,1.1851,,,,
4934,164.631,4.575,4.575,4.575,bbox,45.454,42.51,43.666,44.864,5.5586,1.2012,,,,
4935,164.665,4.031,4.575,4.581,pose,45.454,42.51,43.666,44.864,5.5654,1.2236,0.3033,0.6699,0.525,0.9108
4936,164.698,4.566,4.566,4.566,bbox,45.454,42.51,43.666,44.864,5.5708,1.2536,,,,
4937,164.731,4.556,4.566,4.556,bbox,45.454,42.51,43.666,44.864,5.5718,1.2833,,,,
4938,164.765,4.058,4.556,4.52,pose,45.454,42.51,43.666,44.911,5.5753,1.3193,0.2221,0.6522,0.5154,0.8816
4939,164.798,4.449,4.449,4.449,bbox,45.454,42.51,43.666,44.911,5.5806,1.374,,,,
4940,164.831,4.407,4.449,4.407,bbox,45.454,42.51,43.666,44.976,5.5775,1.4066,,,,
4941,164.865,4.023,4.407,4.363,pose,45.454,42.51,43.666,45.031,5.567,1.4266,0.1189,0.6896,0.522,0.8681
4942,164.898,4.325,4.325,4.325,bbox,45.454,42.51,43.666,45.064,5.5561,1.4341,,,,
4943,164.931,4.304,4.325,4.304,bbox,45.454,42.51,43.666,45.064,5.5486,1.4531,,,,
4944,164.965,3.987,4.304,4.258,pose,45.454,42.51,43.666,45.064,5.5387,1.4743,0.045,0.6739,0.5159,0.8982
4945,164.998,4.227,4.227,4.227,bbox,45.454,42.51,43.666,45.11,5.5317,1.4913,,,,
4946,165.032,4.207,4.227,4.207,bbox,45.454,42.51,43.666,45.11,5.5285,1.517,,,,
4947,165.065,3.992,4.207,4.164,pose,45.454,42.543,43.666,45.148,5.5242,1.5773,0.0474,0.6631,0.5635,0.8961
4948,165.098,4.116,4.116,4.116,bbox,45.454,42.543,43.666,45.148,5.5176,1.6233,,,,
4949,165.132,4.087,4.116,4.087,bbox,45.454,42.543,43.666,45.234,5.5249,1.6667,,,,
4950,165.165,4.004,4.087,4.059,pose,45.454,42.543,43.666,45.28,5.5302,1.7072,0.0436,0.6432,0.5389,0.8777
4951,165.198,4.047,4.047,4.047,bbox,45.454,42.543,43.666,45.324,5.5358,1.7442,,,,
4952,165.232,4.003,4.047,4.003,bbox,45.454,42.543,43.666,45.364,5.5471,1.7901,,,,
4953,165.265,3.959,4.004,3.978,pose,45.454,42.543,43.666,45.401,5.5585,1.8323,0.1059,0.6453,0.5297,0.9142
4954,165.298,3.963,4.003,3.963,bbox,45.454,42.543,43.666,45.447,5.5577,1.8506,,,,
4955,165.332,3.939,3.963,3.939,bbox,45.454,42.543,43.666,45.489,5.554,1.8639,,,,
4956,165.365,3.843,3.959,3.898,pose,45.454,42.543,43.666,45.489,5.5534,1.9038,0.2173,0.6323,0.5591,0.8745
4957,165.399,3.876,3.939,3.876,bbox,45.454,42.543,43.666,45.521,5.5494,1.9163,,,,
4958,165.432,3.869,3.876,3.869,bbox,45.454,42.543,43.666,45.561,5.553,1.9176,,,,
4959,165.465,3.737,3.869,3.87,pose,45.454,42.543,43.666,45.561,5.5579,1.9251,0.3171,0.6562,0.5627,0.8683
4960,165.499,3.861,3.861,3.861,bbox,45.454,42.543,43.666,45.561,5.5537,1.9333,,,,
4961,165.532,3.836,3.861,3.836,bbox,45.454,42.543,43.666,45.561,5.5401,1.9326,,,,
4962,165.565,3.666,3.836,3.821,pose,45.454,42.543,43.666,45.561,5.5359,1.9443,0.375,0.6706,0.5682,0.8809
4963,165.599,3.802,3.802,3.802,bbox,45.454,42.543,43.666,45.561,5.5217,1.9324,,,,
4964,165.632,3.806,3.806,3.806,bbox,45.454,42.543,43.666,45.561,5.5094,1.9149,,,,
4965,165.666,3.616,3.802,3.811,pose,45.454,42.543,43.666,45.561,5.5,1.8906,0.3937,0.683,0.5657,0.8714
4966,165.699,3.807,3.802,3.807,bbox,45.454,42.543,43.666,45.561,5.4961,1.8886,,,,
4967,165.732,3.794,3.802,3.794,bbox,45.454,42.575,43.666,45.561,5.4883,1.8886,,,,
4968,165.766,3.618,3.794,3.784,pose,45.454,42.575,43.666,45.561,5.4812,1.8856,0.3464,0.669,0.5798,0.8719
4969,165.799,3.777,3.777,3.777,bbox,45.454,42.575,43.666,45.561,5.4791,1.8866,,,,
4970,165.832,3.758,3.777,3.758,bbox,45.454,42.575,43.666,45.561,5.4781,1.8932,,,,
4971,165.866,3.572,3.758,3.733,pose,45.454,42.575,43.666,45.561,5.4764,1.9061,0.3339,0.6929,0.5593,0.87
4972,165.899,3.744,3.744,3.744,bbox,45.454,42.575,43.666,45.561,5.473,1.8923,,,,
4973,165.932,3.734,3.744,3.734,bbox,45.454,42.575,43.666,45.561,5.4659,1.8705,,,,
4974,165.966,3.559,3.734,3.725,pose,45.454,42.575,43.666,45.561,5.4674,1.8702,0.2634,0.6677,0.583,0.8769
4975,165.999,3.718,3.718,3.718,bbox,45.454,42.607,43.699,45.561,5.4667,1.8709,,,,
4976,166.033,3.711,3.718,3.711,bbox,45.454,42.607,43.699,45.561,5.463,1.8612,,,,
4977,166.066,3.525,3.711,3.705,pose,45.454,42.607,43.699,45.561,5.4613,1.8573,0.2003,0.6682,0.6132,0.8979
4978,166.099,3.71,3.71,3.71,bbox,45.454,42.607,43.699,45.561,5.4696,1.8534,,,,
4979,166.133,3.7,3.71,3.7,bbox,45.454,42.607,43.699,45.561,5.4724,1.8536,,,,
4980,166.166,3.508,3.7,3.73,pose,45.454,42.607,43.699,45.561,5.4896,1.8476,0.1756,0.6846,0.6161,0.8982
4981,166.199,3.747,3.7,3.747,bbox,45.454,42.607,43.699,45.561,5.5003,1.8577,,,,
4982,166.233,3.759,3.71,3.759,bbox,45.454,42.607,43.699,45.561,5.5098,1.8592,,,,
4983,166.266,3.537,3.7,3.766,pose,45.487,42.607,43.699,45.561,5.5216,1.8701,0.171,0.6791,0.6111,0.8747
4984,166.299,3.773,3.747,3.773,bbox,45.487,42.607,43.699,45.561,5.5346,1.882,,,,
4985,166.333,3.781,3.759,3.781,bbox,45.487,42.607,43.699,45.561,5.5463,1.895,,,,
4986,166.366,3.554,3.759,3.802,pose,45.521,42.607,43.699,45.561,5.5566,1.9088,0.1795,0.6635,0.6059,0.858
4987,166.4,3.809,3.773,3.809,bbox,45.521,42.607,43.699,45.561,5.5677,1.9279,,,,
4988,166.433,3.814,3.781,3.814,bbox,45.521,42.607,43.699,45.599,5.5814,1.9515,,,,
4989,166.466,3.55,3.781,3.809,pose,45.554,42.607,43.699,45.599,5.5881,1.9825,0.2362,0.6711,0.5926,0.8403
4990,166.5,3.772,3.772,3.772,bbox,45.554,42.607,43.699,45.642,5.5893,2.0073,,,,
4991,166.533,3.76,3.772,3.76,bbox,45.554,42.607,43.699,45.673,5.5884,2.0367,,,,
4992,166.566,3.412,3.76,3.717,pose,45.554,42.607,43.699,45.673,5.588,2.0873,0.369,0.634,0.5879,0.8061
4993,166.6,3.646,3.646,3.646,bbox,45.554,42.607,43.699,45.727,5.5796,2.1343,,,,
4994,166.633,3.614,3.646,3.614,bbox,45.554,42.607,43.699,45.777,5.5732,2.1704,,,,
4995,166.667,3.229,3.614,3.515,pose,45.554,42.607,43.699,45.824,5.5577,2.2567,0.5256,0.4984,0.5537,0.8047
4996,166.7,3.446,3.446,3.446,bbox,45.554,42.607,43.699,45.86,5.5398,2.3242,,,,
4997,166.733,3.368,3.446,3.368,bbox,45.554,42.607,43.699,45.947,5.5331,2.4025,,,,
4998,166.767,3.17,3.368,3.279,pose,45.554,42.607,43.699,46.014,5.5234,2.4825,0.6467,0.2442,0.5067,0.8091
4999,166.8,3.182,3.229,3.182,bbox,45.554,42.642,43.699,46.093,5.515,2.5662,,,,
5000,166.833,3.103,3.182,3.103,bbox,45.554,42.642,43.699,46.173,5.509,2.6331,,,,
5001,166.867,3.33,3.182,3.03,pose,45.554,42.642,43.699,46.256,5.4883,2.6704,0.2168,0.0126,0.4607,0.8608
5002,166.9,2.989,3.17,2.989,bbox,45.554,42.642,43.699,46.323,5.473,2.694,,,,
5003,166.933,2.975,3.103,2.975,bbox,45.554,42.687,43.699,46.361,5.4676,2.7071,,,,
5004,166.967,2.883,2.989,2.91,pose,45.554,42.687,43.699,46.361,5.4555,2.7554,0.6927,0.1071,0.5103,0.8129
5005,167.0,2.893,2.975,2.893,bbox,45.554,42.687,43.699,46.397,5.4336,2.7485,,,,
5006,167.034,2.871,2.893,2.871,bbox,45.554,42.72,43.699,46.439,5.4047,2.761,,,,
5007,167.067,2.807,2.883,2.789,pose,45.554,42.72,43.699,46.439,5.3805,2.819,0.5671,0.0434,0.5432,0.7098
5008,167.1,2.783,2.871,2.783,bbox,45.554,42.77,43.699,46.439,5.347,2.7687,,,,
5009,167.134,2.623,2.807,2.623,bbox,45.554,42.77,43.699,46.439,5.3273,2.8984,,,,
5010,167.167,2.451,2.783,2.53,pose,45.554,42.828,43.699,46.509,5.314,2.9596,0.5291,0.2453,0.5725,0.76
5011,167.2,2.496,2.623,2.496,bbox,45.554,42.828,43.699,46.588,5.3128,2.998,,,,
5012,167.234,2.455,2.496,2.455,bbox,45.554,42.861,43.699,46.65,5.3099,3.0402,,,,
5013,167.267,2.104,2.455,2.454,pose,45.554,42.861,43.699,46.688,5.3019,3.0672,0.6368,0.4907,0.5496,0.7484
5014,167.3,2.446,2.451,2.446,bbox,45.554,42.861,43.699,46.73,5.2957,3.095,,,,
5015,167.334,2.419,2.446,2.419,bbox,45.554,42.861,43.699,46.73,5.2881,3.1265,,,,
5016,167.367,2.094,2.419,2.403,pose,45.554,42.861,43.699,46.785,5.2904,3.1482,0.6233,0.517,0.5197,0.7265
5017,167.401,2.399,2.399,2.399,bbox,45.554,42.861,43.699,46.817,5.2988,3.1717,,,,
5018,167.434,2.38,2.399,2.38,bbox,45.554,42.861,43.699,46.817,5.2991,3.1837,,,,
5019,167.467,2.086,2.38,2.381,pose,45.554,42.861,43.699,46.858,5.3041,3.1681,0.6252,0.5721,0.5708,0.7104
5020,167.501,2.405,2.38,2.405,bbox,45.554,42.861,43.699,46.858,5.3082,3.1421,,,,
5021,167.534,2.457,2.399,2.457,bbox,45.554,42.861,43.699,46.858,5.3122,3.0966,,,,
5022,167.567,2.059,2.38,2.497,pose,45.554,42.861,43.699,46.858,5.3143,3.057,0.6267,0.686,0.581,0.7025
5023,167.601,2.535,2.405,2.535,bbox,45.554,42.861,43.771,46.858,5.3083,3.0238,,,,
5024,167.634,2.589,2.457,2.589,bbox,45.554,42.861,43.81,46.858,5.3182,2.9839,,,,
5025,167.667,2.091,2.457,2.632,pose,45.554,42.861,43.843,46.858,5.3187,2.9473,0.588,0.8798,0.5726,0.7106
5026,167.701,2.675,2.535,2.675,bbox,45.554,42.861,43.883,46.858,5.3223,2.921,,,,
5027,167.734,2.699,2.589,2.699,bbox,45.554,42.861,43.92,46.858,5.313,2.901,,,,
5028,167.768,2.1,2.589,2.727,pose,45.554,42.861,43.92,46.858,5.3002,2.8923,0.6261,0.959,0.5223,0.6962
5029,167.801,2.726,2.675,2.726,bbox,45.554,42.861,43.966,46.858,5.2917,2.8929,,,,
5030,167.834,2.707,2.699,2.707,bbox,45.554,42.861,43.966,46.858,5.2845,2.9024,,,,
5031,167.868,1.922,2.699,2.696,pose,45.554,42.861,43.966,46.858,5.2765,2.9063,0.7717,0.9892,0.5001,0.6828
5032,167.901,2.667,2.667,2.667,bbox,45.554,42.861,43.966,46.858,5.2636,2.9202,,,,
5033,167.934,2.607,2.667,2.607,bbox,45.554,42.899,43.966,46.858,5.2448,2.9586,,,,
5034,167.968,1.816,2.607,2.571,pose,45.554,42.899,43.966,46.858,5.2367,3.0044,0.763,0.8702,0.4953,0.6173
5035,168.001,2.499,2.499,2.499,bbox,45.554,42.93,43.966,46.916,5.2306,3.0511,,,,
5036,168.035,2.435,2.499,2.435,bbox,45.554,42.93,43.966,46.962,5.2334,3.0915,,,,
5037,168.068,1.633,2.435,2.38,pose,45.554,42.93,43.966,47.008,5.2331,3.1314,0.7434,0.8048,0.5521,0.6127
5038,168.101,2.334,2.334,2.334,bbox,45.554,42.93,43.966,47.049,5.2276,3.1592,,,,
5039,168.135,2.344,2.344,2.344,bbox,45.554,42.93,43.966,47.089,5.2503,3.171,,,,
5040,168.168,1.66,2.334,2.38,pose,45.554,42.93,43.966,47.089,5.2772,3.1665,0.7195,0.826,0.5761,0.6355
5041,168.201,2.418,2.334,2.418,bbox,45.554,42.93,43.966,47.089,5.2908,3.1435,,,,
5042,168.235,2.45,2.344,2.45,bbox,45.586,42.93,43.966,47.089,5.2884,3.1145,,,,
5043,168.268,1.743,2.344,2.503,pose,45.586,42.93,43.966,47.089,5.2879,3.0651,0.664,0.9285,0.5515,0.6886
5044,168.301,2.525,2.418,2.525,bbox,45.586,42.93,43.966,47.089,5.2849,3.0223,,,,
5045,168.335,2.585,2.45,2.585,bbox,45.586,42.93,44.033,47.089,5.2853,2.9731,,,,
5046,168.368,1.78,2.45,2.629,pose,45.586,42.93,44.075,47.089,5.2854,2.9289,0.6673,1.0669,0.5408,0.741
5047,168.402,2.661,2.525,2.661,bbox,45.586,42.93,44.125,47.089,5.2874,2.9037,,,,
5048,168.435,2.671,2.585,2.671,bbox,45.586,42.93,44.169,47.089,5.2855,2.8846,,,,
5049,168.468,1.787,2.585,2.676,pose,45.586,42.93,44.169,47.089,5.2775,2.8707,0.7356,1.0483,0.5527,0.7055
5050,168.502,2.678,2.661,2.678,bbox,45.586,42.93,44.213,47.089,5.2751,2.8614,,,,
5051,168.535,2.635,2.661,2.635,bbox,45.586,42.93,44.213,47.089,5.2383,2.8588,,,,
5052,168.568,1.651,2.635,2.584,pose,45.586,42.93,44.213,47.089,5.1858,2.8564,0.733,1.0608,0.5604,0.6937
5053,168.602,2.522,2.522,2.522,bbox,45.586,42.969,44.213,47.089,5.136,2.8675,,,,
5054,168.635,2.501,2.522,2.501,bbox,45.586,43.022,44.213,47.089,5.119,2.885,,,,
5055,168.668,1.615,2.501,2.436,pose,45.586,43.072,44.213,47.089,5.0986,2.9272,0.6918,0.9886,0.5169,0.6991
5056,168.702,2.386,2.386,2.386,bbox,45.586,43.072,44.213,47.089,5.0964,2.9988,,,,
5057,168.735,2.324,2.386,2.324,bbox,45.586,43.109,44.213,47.131,5.0633,3.064,,,,
5058,168.769,1.404,2.324,2.205,pose,45.586,43.109,44.213,47.203,5.0248,3.1092,0.8306,0.8239,0.4896,0.6705
5059,168.802,2.117,2.117,2.117,bbox,45.586,43.144,44.213,47.268,4.9818,3.1642,,,,
5060,168.835,2.066,2.117,2.066,bbox,45.586,43.183,44.213,47.313,4.9508,3.1892,,,,
5061,168.869,1.145,2.066,2.032,pose,45.586,43.226,44.213,47.368,4.9237,3.2086,0.8033,1.0125,0.5174,0.5552
5062,168.902,2.013,2.013,2.013,bbox,45.586,43.257,44.213,47.368,4.8981,3.2091,,,,
5063,168.935,2.022,2.022,2.022,bbox,45.586,43.257,44.213,47.413,4.899,3.2098,,,,
5064,168.969,2.027,2.022,2.027,bbox,45.586,43.257,44.213,47.413,4.9209,3.2127,0.8057,,0.5895,
5065,169.002,2.055,2.022,2.055,bbox,45.586,43.257,44.213,47.413,4.9621,3.2326,,,,
5066,169.036,2.025,2.025,2.025,bbox,45.586,43.257,44.213,47.413,4.9968,3.2793,,,,
5067,169.069,1.256,2.025,1.963,pose,45.586,43.257,44.213,47.413,5.0084,3.3494,0.6824,0.4976,0.6276,0.27
5068,169.102,1.921,2.025,1.921,bbox,45.632,43.257,44.213,47.483,5.0346,3.4152,,,,
5069,169.136,1.87,1.921,1.87,bbox,45.632,43.257,44.213,47.553,5.0391,3.4737,,,,
5070,169.169,1.166,1.87,1.868,pose,45.67,43.257,44.213,47.619,5.0622,3.522,0.6704,0.4481,0.6373,0.3175
5071,169.202,1.932,1.87,1.932,bbox,45.67,43.257,44.213,47.678,5.0958,3.5286,,,,
5072,169.236,2.024,1.921,2.024,bbox,45.67,43.257,44.213,47.726,5.16,3.5489,,,,
5073,169.269,0.896,1.87,2.08,pose,45.731,43.257,44.213,47.726,5.2136,3.5814,0.7691,1.142,0.5884,0.4403
5074,169.302,2.048,1.932,2.048,bbox,45.796,43.257,44.213,47.726,5.2233,3.6409,,,,
5075,169.336,2.077,2.024,2.077,bbox,45.849,43.257,44.213,47.785,5.2228,3.6333,,,,
5076,169.369,1.47,2.024,2.148,pose,45.849,43.257,44.213,47.785,5.2215,3.5839,0.0695,1.1749,0.4983,0.5065
5077,169.403,2.18,2.048,2.18,bbox,45.849,43.257,44.213,47.785,5.2417,3.5882,,,,
5078,169.436,2.203,2.077,2.203,bbox,45.849,43.257,44.213,47.785,5.2527,3.5936,,,,
5079,169.469,1.526,2.077,2.232,pose,45.849,43.257,44.213,47.785,5.2592,3.5878,0.0322,0.1044,0.6382,0.2587
5080,169.503,2.21,2.18,2.21,bbox,45.888,43.257,44.213,47.785,5.2553,3.5811,,,,
5081,169.536,2.158,2.18,2.158,bbox,45.888,43.257,44.213,47.785,5.2595,3.5762,,,,
5082,169.569,1.269,2.158,2.15,pose,45.888,43.257,44.213,47.785,5.256,3.5486,0.1912,1.1393,0.4587,0.6193
5083,169.603,2.084,2.084,2.084,bbox,45.888,43.257,44.213,47.785,5.2432,3.5475,,,,
5084,169.636,2.048,2.084,2.048,bbox,45.888,43.257,44.246,47.785,5.2363,3.5364,,,,
5085,169.669,1.06,2.048,2.029,pose,45.888,43.257,44.246,47.785,5.2241,3.5069,0.6857,1.045,0.5239,0.6678
5086,169.703,1.907,1.907,1.907,bbox,45.888,43.257,44.246,47.785,5.1586,3.5078,,,,
5087,169.736,1.898,1.907,1.898,bbox,45.888,43.257,44.287,47.785,5.1497,3.484,,,,
5088,169.77,1.045,1.898,1.861,pose,45.888,43.351,44.287,47.785,5.1346,3.4665,0.5936,0.9907,0.5546,0.7053
5089,169.803,1.799,1.799,1.799,bbox,45.888,43.351,44.287,47.785,5.1075,3.4598,,,,
5090,169.836,1.777,1.799,1.777,bbox,45.888,43.351,44.328,47.785,5.0846,3.4293,,,,
5091,169.87,1.113,1.777,1.74,pose,45.888,43.402,44.328,47.785,5.0624,3.4185,0.4013,0.8477,0.6338,0.7594
5092,169.903,1.71,1.71,1.71,bbox,45.888,43.402,44.365,47.785,5.0395,3.4028,,,,
5093,169.936,1.693,1.71,1.693,bbox,45.888,43.447,44.365,47.785,5.0321,3.3897,,,,
5094,169.97,1.145,1.693,1.697,pose,45.888,43.447,44.365,47.785,5.0297,3.3678,0.3075,0.7509,0.6642,0.8255
5095,170.003,1.697,1.693,1.697,bbox,45.888,43.477,44.405,47.785,5.024,3.3551,,,,
5096,170.037,1.722,1.697,1.722,bbox,45.888,43.477,44.405,47.785,5.0178,3.3228,,,,
5097,170.07,1.244,1.693,1.728,pose,45.888,43.477,44.439,47.785,5.0153,3.3139,0.2458,0.6444,0.6522,0.8619
5098,170.103,1.727,1.697,1.727,bbox,45.888,43.477,44.472,47.785,5.0123,3.3128,,,,
