frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
3499,139.96,2.055,2.025,2.055,bbox,24.572,24.258,21.851,23.381,2.2456,4.0066,,,,
3500,140.0,2.038,2.038,2.038,bbox,24.572,24.258,21.851,23.381,2.2656,4.0128,,,,
3501,140.04,1.4,2.025,2.06,pose,24.572,24.258,21.851,23.381,2.2746,4.0229,0.883,0.362,0.6343,0.5367
3502,140.08,2.087,2.038,2.087,bbox,24.572,24.258,21.851,23.381,2.2704,4.0326,,,,
3503,140.12,2.061,2.055,2.061,bbox,24.572,24.258,21.851,23.381,2.2931,4.0244,,,,
3504,140.16,1.438,2.038,2.089,pose,24.572,24.258,21.851,23.381,2.2832,4.0278,0.857,0.3507,0.6505,0.5053
3505,140.2,2.065,2.061,2.065,bbox,24.609,24.258,21.851,23.381,2.2911,4.0248,,,,
3506,140.24,2.029,2.061,2.029,bbox,24.609,24.258,21.851,23.381,2.2956,4.0127,,,,
3507,140.28,1.371,2.029,1.966,pose,24.609,24.258,21.851,23.381,2.3266,3.99,0.7791,0.3724,0.7401,0.4843
3508,140.32,1.895,1.895,1.895,bbox,24.609,24.258,21.851,23.381,2.3644,3.975,,,,
3509,140.36,1.841,1.895,1.841,bbox,24.653,24.258,21.851,23.381,2.3841,3.9413,,,,
3510,140.4,1.821,1.841,1.821,bbox,24.691,24.258,21.885,23.381,2.3908,3.9078,,0.4581,,0.4818
3511,140.44,1.836,1.836,1.836,bbox,24.691,24.258,21.918,23.381,2.3884,3.8999,,,,
3512,140.48,1.836,1.836,1.836,bbox,24.691,24.258,21.952,23.381,2.3783,3.8863,,,,
3513,140.52,1.07,1.836,1.821,pose,24.691,24.258,21.952,23.381,2.3759,3.866,0.883,0.482,0.6248,0.482
3514,140.56,1.803,1.821,1.803,bbox,24.691,24.258,21.952,23.381,2.397,3.8595,,,,
3515,140.6,1.786,1.803,1.786,bbox,24.691,24.258,21.994,23.381,2.421,3.8481,,,,
3516,140.64,1.703,1.786,1.703,bbox,24.723,24.258,21.994,23.381,2.508,3.8509,,0.4597,,0.4405
3517,140.68,1.721,1.721,1.721,bbox,24.723,24.258,21.994,23.381,2.5043,3.8527,,,,
3518,140.72,1.735,1.735,1.735,bbox,24.83,24.258,21.994,23.381,2.5336,3.8576,,,,
3519,140.76,0.681,1.721,1.813,pose,24.83,24.258,21.994,23.381,2.5479,3.8876,1.1761,0.4809,0.5162,0.4114
3520,140.8,1.854,1.721,1.854,bbox,24.83,24.258,21.994,23.381,2.6046,3.9134,,,,
3521,140.84,1.788,1.735,1.788,bbox,24.874,24.258,21.994,23.381,2.7153,3.9033,,,,
3522,140.88,1.751,1.751,1.751,bbox,24.931,24.258,21.994,23.415,2.7511,3.9002,1.078,,0.4562,
3523,140.92,1.803,1.788,1.803,bbox,25.041,24.258,21.994,23.415,2.7405,3.8699,,,,
3524,140.96,1.665,1.788,1.665,bbox,25.041,24.258,21.994,23.415,2.8095,3.8377,,,,
3525,141.0,0.794,1.751,1.528,pose,25.077,24.258,22.024,23.415,2.7819,3.7489,0.8725,0.2316,0.4997,0.34
3526,141.04,1.427,1.665,1.427,bbox,25.077,24.258,22.056,23.415,2.7248,3.6861,,,,
3527,141.08,1.345,1.427,1.345,bbox,25.077,24.258,22.145,23.415,2.7316,3.638,,,,
3528,141.12,1.275,1.345,1.275,bbox,25.077,24.258,22.208,23.415,2.725,3.6194,,0.1435,,0.4621
3529,141.16,1.195,1.275,1.195,bbox,25.077,24.258,22.256,23.415,2.7036,3.5449,,,,
3530,141.2,1.136,1.275,1.136,bbox,25.077,24.258,22.256,23.415,2.6904,3.5444,,,,
3531,141.24,0.504,1.195,1.101,pose,25.077,24.305,22.349,23.415,2.6826,3.5165,0.6281,0.0727,0.6617,0.5097
3532,141.28,1.049,1.136,1.049,bbox,25.077,24.305,22.349,23.415,2.6572,3.4758,,,,
3533,141.32,1.03,1.049,1.03,bbox,25.077,24.305,22.349,23.415,2.6093,3.4179,,,,
3534,141.36,0.344,1.03,1.0,pose,25.077,24.351,22.418,23.415,2.5584,3.3638,0.4534,0.2163,0.7263,0.5644
3535,141.4,1.026,1.026,1.026,bbox,25.077,24.399,22.476,23.415,2.5041,3.3436,,,,
3536,141.44,1.066,1.03,1.066,bbox,25.077,24.45,22.53,23.415,2.4435,3.3256,,,,
3537,141.48,0.635,1.026,1.07,pose,25.077,24.505,22.53,23.415,2.4101,3.3101,0.1602,0.2429,0.791,0.5204
3538,141.52,1.076,1.026,1.076,bbox,25.077,24.565,22.568,23.415,2.3885,3.3059,,,,
3539,141.56,1.089,1.066,1.089,bbox,25.077,24.599,22.568,23.415,2.361,3.3125,,,,
3540,141.6,0.882,1.066,1.13,pose,25.077,24.599,22.568,23.415,2.3306,3.3289,0.222,0.1868,0.7995,0.5514
3541,141.64,1.199,1.076,1.199,bbox,25.077,24.648,22.568,23.415,2.2678,3.3434,,,,
3542,141.68,1.306,1.089,1.306,bbox,25.077,24.678,22.568,23.415,2.1769,3.3584,,,,
3543,141.72,0.936,1.089,1.401,pose,25.077,24.741,22.568,23.415,2.0837,3.3537,0.618,0.1378,0.777,0.6213
3544,141.76,1.503,1.199,1.503,bbox,25.077,24.832,22.568,23.415,1.9928,3.3576,,,,
3545,141.8,1.578,1.306,1.578,bbox,25.077,24.925,22.568,23.447,1.9718,3.4103,,,,
3546,141.84,0.968,1.306,1.59,pose,25.077,25.016,22.568,23.447,1.9687,3.4305,0.8282,0.1541,0.799,0.5678
3547,141.88,1.591,1.503,1.591,bbox,25.077,25.016,22.568,23.5,1.9633,3.4426,,,,
3548,141.92,1.654,1.578,1.654,bbox,25.077,25.016,22.568,23.5,1.9508,3.4958,,,,
3549,141.96,1.227,1.578,1.725,pose,25.077,25.016,22.568,23.532,1.923,3.5446,0.6671,0.0113,0.8467,0.5777
3550,142.0,1.82,1.591,1.82,bbox,25.077,25.058,22.568,23.585,1.862,3.5902,,,,
3551,142.04,1.899,1.654,1.899,bbox,25.077,25.058,22.568,23.634,1.8028,3.6305,,,,
3552,142.08,1.617,1.654,1.935,pose,25.077,25.147,22.568,23.68,1.7644,3.6527,0.2379,0.2196,0.8835,0.6502
3553,142.12,2.01,1.82,2.01,bbox,25.077,25.206,22.568,23.72,1.7446,3.6979,,,,
3554,142.16,2.082,1.899,2.082,bbox,25.077,25.244,22.568,23.72,1.6788,3.7509,,,,
3555,142.2,2.187,2.01,2.187,bbox,25.077,25.244,22.568,23.787,1.5906,3.8036,,0.495,,0.6144
3556,142.24,2.315,2.082,2.315,bbox,25.077,25.33,22.568,23.84,1.4986,3.838,,,,
3557,142.28,2.411,2.187,2.411,bbox,25.077,25.418,22.568,23.893,1.4334,3.8715,,,,
3558,142.32,1.909,2.187,2.482,pose,25.077,25.51,22.568,23.927,1.3869,3.8995,0.5445,0.5148,0.8727,0.5927
3559,142.36,2.534,2.315,2.534,bbox,25.077,25.575,22.568,23.961,1.3452,3.9393,,,,
3560,142.4,2.59,2.411,2.59,bbox,25.077,25.622,22.568,23.961,1.3154,3.9783,,,,
3561,142.44,2.06,2.411,2.64,pose,25.077,25.663,22.568,24.029,1.2894,4.0196,0.6862,0.3446,0.9179,0.5944
3562,142.48,2.693,2.534,2.693,bbox,25.077,25.663,22.568,24.068,1.2818,4.0644,,,,
3563,142.52,2.759,2.59,2.759,bbox,25.077,25.712,22.568,24.109,1.2967,4.1492,,,,
3564,142.56,2.411,2.59,2.81,pose,25.077,25.712,22.568,24.154,1.2967,4.2091,0.6462,0.0543,0.9303,0.6244
3565,142.6,2.839,2.693,2.839,bbox,25.077,25.712,22.568,24.239,1.2944,4.2388,,,,
3566,142.64,2.885,2.759,2.885,bbox,25.077,25.712,22.568,24.299,1.273,4.2704,,,,
3567,142.68,2.705,2.759,2.942,pose,25.077,25.712,22.568,24.299,1.2426,4.3142,0.3892,0.2025,0.9505,0.6559
3568,142.72,3.005,2.839,3.005,bbox,25.077,25.712,22.568,24.36,1.2245,4.3579,,,,
3569,142.76,3.068,2.885,3.068,bbox,25.077,25.766,22.568,24.404,1.2048,4.4203,,,,
3570,142.8,3.022,3.005,3.136,pose,25.077,25.766,22.568,24.447,1.1662,4.4715,0.0486,0.3777,0.9312,0.6361
3571,142.84,3.271,3.022,3.271,bbox,25.077,25.804,22.568,24.51,1.0966,4.5266,,,,
3572,142.88,3.374,3.068,3.374,bbox,25.077,25.842,22.568,24.561,1.0392,4.5805,,,,
3573,142.92,3.212,3.212,3.45,pose,25.077,25.912,22.568,24.616,0.9823,4.609,0.2779,0.2995,0.9338,0.6257
3574,142.96,3.501,3.271,3.501,bbox,25.077,25.969,22.568,24.67,0.971,4.636,,,,
3575,143.0,3.626,3.374,3.626,bbox,25.077,26.026,22.568,24.67,0.8927,4.6697,,,,
3576,143.04,3.484,3.484,3.773,pose,25.077,26.026,22.568,24.725,0.8324,4.7651,0.5964,0.0096,0.9402,0.6
3577,143.08,3.848,3.501,3.848,bbox,25.077,26.116,22.568,24.759,0.7854,4.8114,,,,
3578,143.12,3.9,3.626,3.9,bbox,25.077,26.176,22.568,24.855,0.7553,4.8398,,,,
3579,143.16,3.515,3.626,3.934,pose,25.077,26.223,22.568,24.901,0.7314,4.8493,0.7547,0.176,0.9283,0.6377
3580,143.2,3.961,3.848,3.961,bbox,25.077,26.253,22.568,24.901,0.7152,4.8538,,,,
3581,143.24,3.983,3.9,3.983,bbox,25.077,26.253,22.568,24.939,0.7044,4.8567,,,,
3582,143.28,3.568,3.9,3.994,pose,25.077,26.293,22.568,24.939,0.7091,4.8543,0.7598,0.0099,0.9377,0.3906
3583,143.32,4.008,3.961,4.008,bbox,25.077,26.293,22.568,24.939,0.7025,4.859,,,,
3584,143.36,4.037,3.983,4.037,bbox,25.077,26.293,22.568,24.939,0.688,4.8657,,,,
3585,143.4,3.765,3.983,4.103,pose,25.077,26.293,22.568,24.939,0.6403,4.867,0.6159,0.0121,0.9379,0.3614
3586,143.44,4.18,4.008,4.18,bbox,25.077,26.293,22.568,24.939,0.6163,4.8736,,,,
3587,143.48,4.322,4.037,4.322,bbox,25.077,26.368,22.568,24.939,0.592,4.8935,,,,
3588,143.52,4.815,4.18,4.815,bbox,25.077,26.368,22.568,24.939,0.5892,4.9174,0.3488,,0.9376,
3589,143.56,4.925,4.322,4.925,bbox,25.077,26.416,22.568,24.983,0.5927,4.9451,,,,
3590,143.6,,,,,25.077,26.416,22.568,24.983,,,,,,
3591,143.64,,,,,25.077,26.416,22.568,24.983,,,,,,
3592,143.68,,,,,25.077,26.416,22.568,24.983,,,,,,
3593,143.72,,,,,25.077,26.416,22.568,24.983,,,,,,
3594,143.76,,,,,25.077,26.416,22.568,24.983,,,,,,
3595,143.8,,,,,25.077,26.416,22.568,24.983,,,,,,
3596,143.84,,,,,25.077,26.416,22.568,24.983,,,,,,
3597,143.88,,,,,25.077,26.416,22.568,24.983,,,,,,
3598,143.92,,,,,25.077,26.416,22.568,24.983,,,,,,
3599,143.96,,,,,25.077,26.416,22.568,24.983,,,,,,
3600,144.0,,,,,25.077,26.416,22.568,24.983,,,,,,
3601,144.04,,,,,25.077,26.416,22.568,24.983,,,,,,
3602,144.08,,,,,25.077,26.416,22.568,24.983,,,,,,
3603,144.12,,,,,25.077,26.416,22.568,24.983,,,,,,
3604,144.16,,,,,25.077,26.416,22.568,24.983,,,,,,
3605,144.2,,,,,25.077,26.416,22.568,24.983,,,,,,
3606,144.24,,,,,25.077,26.416,22.568,24.983,,,,,,
3607,144.28,,,,,25.077,26.416,22.568,24.983,,,,,,
3608,144.32,,,,,25.077,26.416,22.568,24.983,,,,,,
3609,144.36,,,,,25.077,26.416,22.568,24.983,,,,,,
3610,144.4,,,,,25.077,26.416,22.568,24.983,,,,,,
3611,144.44,,,,,25.077,26.416,22.568,24.983,,,,,,
3612,144.48,,,,,25.077,26.416,22.568,24.983,,,,,,
3613,144.52,,,,,25.077,26.416,22.568,24.983,,,,,,
3614,144.56,,,,,25.077,26.416,22.568,24.983,,,,,,
3615,144.6,4.485,4.485,4.609,pose,25.077,26.416,22.568,24.983,1.043,4.9245,0.5734,0.0051,0.8241,0.3509
3616,144.64,4.445,4.485,4.445,bbox,25.077,26.416,22.568,24.983,1.0762,4.9084,,,,
3617,144.68,4.379,4.485,4.379,bbox,25.227,26.416,22.568,24.983,1.1129,4.8799,,,,
3618,144.72,4.07,4.445,4.025,pose,25.26,26.416,22.568,24.983,1.1413,4.8672,0.4575,0.0015,0.8185,0.2948
3619,144.76,3.961,4.379,3.961,bbox,25.297,26.416,22.568,24.983,1.1658,4.8481,,,,
3620,144.8,3.913,4.07,3.913,bbox,25.297,26.416,22.568,24.983,1.1686,4.8283,,,,
3621,144.84,4.0,4.0,3.862,pose,25.35,26.416,22.614,24.983,1.1751,4.8449,0.4128,0.0388,0.8039,0.5534
3622,144.88,3.86,3.961,3.86,bbox,25.35,26.416,22.614,24.983,1.1595,4.8403,,,,
3623,144.92,3.887,3.913,3.887,bbox,25.35,26.416,22.614,24.983,1.1253,4.8264,,,,
3624,144.96,3.883,3.887,3.9,pose,25.35,26.416,22.614,24.983,1.114,4.8149,0.4462,0.0433,0.8171,0.5402
3625,145.0,3.893,3.887,3.893,bbox,25.35,26.456,22.614,24.983,1.1131,4.8102,,,,
3626,145.04,3.879,3.883,3.879,bbox,25.35,26.456,22.647,24.983,1.1093,4.809,,,,
3627,145.08,3.853,3.883,3.879,pose,25.35,26.456,22.647,24.983,1.0972,4.805,0.4423,0.0107,0.8217,0.4905
3628,145.12,3.901,3.883,3.901,bbox,25.35,26.456,22.647,24.983,1.0901,4.8148,,,,
3629,145.16,3.928,3.893,3.928,bbox,25.35,26.456,22.647,24.983,1.0663,4.7999,,,,
3630,145.2,3.713,3.879,3.916,pose,25.35,26.492,22.647,24.983,1.0578,4.7826,0.4386,0.1494,0.8269,0.5161
3631,145.24,3.888,3.888,3.888,bbox,25.35,26.492,22.647,24.983,1.0404,4.7414,,,,
3632,145.28,3.85,3.888,3.85,bbox,25.35,26.524,22.679,24.983,1.0286,4.6842,,,,
3633,145.32,3.461,3.85,3.79,pose,25.35,26.524,22.72,24.983,1.0209,4.6361,0.4487,0.3613,0.8362,0.5582
3634,145.36,3.748,3.748,3.748,bbox,25.35,26.524,22.778,24.983,1.0194,4.5819,,,,
3635,145.4,3.715,3.748,3.715,bbox,25.35,26.561,22.826,24.983,1.0148,4.5496,,,,
3636,145.44,3.313,3.715,3.7,pose,25.35,26.561,22.88,24.983,1.0135,4.5261,0.4659,0.4983,0.8307,0.5548
3637,145.48,3.683,3.683,3.683,bbox,25.35,26.561,22.912,24.983,1.0138,4.505,,,,
3638,145.52,3.637,3.683,3.637,bbox,25.35,26.561,22.912,24.983,1.015,4.4671,,,,
3639,145.56,3.272,3.637,3.616,pose,25.35,26.561,22.957,24.983,1.0128,4.4465,0.4495,0.5379,0.8164,0.5476
3640,145.6,3.607,3.607,3.607,bbox,25.35,26.561,22.995,24.983,1.0155,4.4271,,,,
3641,145.64,3.59,3.607,3.59,bbox,25.35,26.561,22.995,24.983,1.0215,4.4189,,,,
3642,145.68,3.282,3.59,3.575,pose,25.35,26.561,23.035,24.983,1.032,4.4084,0.4443,0.4635,0.7961,0.545
3643,145.72,3.55,3.55,3.55,bbox,25.35,26.561,23.035,24.983,1.0418,4.3956,,,,
3644,145.76,3.498,3.55,3.498,bbox,25.35,26.561,23.035,24.983,1.0493,4.3745,,,,
3645,145.8,3.175,3.498,3.467,pose,25.35,26.561,23.066,24.983,1.0584,4.3577,0.5128,0.2893,0.786,0.5753
3646,145.84,3.455,3.455,3.455,bbox,25.35,26.561,23.066,24.983,1.0717,4.349,,,,
3647,145.88,3.47,3.47,3.47,bbox,25.388,26.561,23.104,24.983,1.0669,4.3583,,,,
3648,145.92,2.882,3.455,3.429,pose,25.388,26.561,23.104,24.983,1.1165,4.3719,0.7914,0.1667,0.7742,0.5952
3649,145.96,3.425,3.425,3.425,bbox,25.388,26.561,23.104,24.983,1.1575,4.3669,,,,
3650,146.0,3.402,3.425,3.402,bbox,25.446,26.561,23.104,24.983,1.199,4.3692,,,,
3651,146.04,2.59,3.402,3.425,pose,25.487,26.561,23.104,24.983,1.2187,4.3634,1.0772,0.2338,0.7216,0.5291
3652,146.08,3.435,3.402,3.435,bbox,25.528,26.561,23.104,24.983,1.2323,4.3452,,,,
3653,146.12,3.396,3.402,3.396,bbox,25.528,26.561,23.104,24.983,1.2373,4.2868,,,,
3654,146.16,2.361,3.396,3.38,pose,25.561,26.561,23.104,24.983,1.2398,4.2254,1.1617,0.4171,0.6655,0.5331
3655,146.2,3.303,3.303,3.303,bbox,25.561,26.561,23.175,24.983,1.2416,4.1372,,,,
3656,146.24,3.17,3.303,3.17,bbox,25.561,26.561,23.236,24.983,1.3017,4.0692,,,,
3657,146.28,2.219,3.17,3.153,pose,25.561,26.561,23.325,24.983,1.2918,4.0053,1.133,0.5679,0.6384,0.5137
3658,146.32,3.056,3.056,3.056,bbox,25.621,26.561,23.393,24.983,1.3036,3.9563,,,,
3659,146.36,2.931,3.056,2.931,bbox,25.621,26.561,23.457,24.983,1.3304,3.9156,,,,
3660,146.4,2.104,2.931,2.875,pose,25.621,26.561,23.506,24.983,1.3458,3.8816,1.0361,0.6284,0.7266,0.504
3661,146.44,2.865,2.865,2.865,bbox,25.66,26.561,23.546,24.983,1.3545,3.8782,,,,
3662,146.48,2.796,2.865,2.796,bbox,25.66,26.561,23.58,24.983,1.3785,3.8684,,,,
3663,146.52,2.072,2.796,2.747,pose,25.66,26.561,23.58,24.983,1.388,3.8564,0.9158,0.5934,0.7448,0.5111
3664,146.56,2.741,2.741,2.741,bbox,25.707,26.561,23.58,24.983,1.3779,3.8462,,,,
3665,146.6,2.728,2.741,2.728,bbox,25.707,26.561,23.58,24.983,1.3759,3.8195,,,,
3666,146.64,2.034,2.728,2.686,pose,25.707,26.561,23.616,24.983,1.3829,3.7833,0.9211,0.4773,0.654,0.5775
3667,146.68,2.638,2.638,2.638,bbox,25.707,26.561,23.616,24.983,1.3766,3.7278,,,,
3668,146.72,2.591,2.638,2.591,bbox,25.707,26.561,23.679,24.983,1.3802,3.6913,,,,
3669,146.76,2.016,2.591,2.567,pose,25.707,26.561,23.734,24.983,1.373,3.6775,0.9239,0.361,0.6797,0.5655
3670,146.8,2.546,2.546,2.546,bbox,25.707,26.561,23.771,24.983,1.3604,3.6585,,,,
3671,146.84,2.567,2.567,2.567,bbox,25.707,26.561,23.771,24.983,1.3301,3.6495,,,,
3672,146.88,2.014,2.546,2.552,pose,25.707,26.561,23.803,24.983,1.3537,3.6482,0.9278,0.333,0.7398,0.5403
3673,146.92,2.533,2.533,2.533,bbox,25.707,26.561,23.803,24.983,1.3805,3.664,,,,
3674,146.96,2.554,2.546,2.554,bbox,25.707,26.561,23.803,24.983,1.36,3.6887,,,,
3675,147.0,1.977,2.533,2.561,pose,25.707,26.561,23.803,24.983,1.3718,3.7096,0.9204,0.3715,0.7167,0.5883
3676,147.04,2.611,2.533,2.611,bbox,25.707,26.561,23.803,25.013,1.3658,3.7353,,,,
3677,147.08,2.63,2.554,2.63,bbox,25.707,26.561,23.803,25.013,1.405,3.7836,,,,
3678,147.12,2.014,2.554,2.675,pose,25.707,26.561,23.803,25.06,1.3914,3.7879,0.9149,0.4347,0.6398,0.5949
3679,147.16,2.671,2.611,2.671,bbox,25.707,26.561,23.803,25.108,1.425,3.8136,,,,
3680,147.2,2.731,2.63,2.731,bbox,25.707,26.561,23.803,25.108,1.409,3.8578,,,,
3681,147.24,2.003,2.63,2.757,pose,25.707,26.561,23.803,25.138,1.3791,3.8716,0.9349,0.441,0.7407,0.5178
3682,147.28,2.744,2.671,2.744,bbox,25.707,26.561,23.803,25.182,1.3987,3.8801,,,,
3683,147.32,2.712,2.712,2.712,bbox,25.738,26.561,23.803,25.182,1.4318,3.8842,,,,
3684,147.36,1.963,2.712,2.6,pose,25.738,26.561,23.803,25.182,1.4779,3.8759,0.8406,0.4338,0.7883,0.5503
3685,147.4,2.537,2.537,2.537,bbox,25.738,26.561,23.803,25.182,1.4934,3.8563,,,,
3686,147.44,2.517,2.537,2.517,bbox,25.807,26.561,23.803,25.182,1.4909,3.8347,,,,
3687,147.48,1.963,2.517,2.51,pose,25.807,26.561,23.803,25.182,1.4896,3.8179,0.7882,0.4548,0.7198,0.6119
3688,147.52,2.559,2.517,2.559,bbox,25.807,26.561,23.803,25.182,1.4853,3.8103,,,,
3689,147.56,2.634,2.537,2.634,bbox,25.807,26.561,23.839,25.182,1.4542,3.8223,,,,
3690,147.6,1.879,2.517,2.624,pose,25.807,26.561,23.839,25.182,1.47,3.8095,0.9774,0.4163,0.6863,0.5521
3691,147.64,2.6,2.559,2.6,bbox,25.807,26.561,23.839,25.182,1.4955,3.8019,,,,
3692,147.68,2.585,2.585,2.585,bbox,25.807,26.561,23.839,25.182,1.5181,3.7907,,,,
3693,147.72,1.704,2.585,2.538,pose,25.807,26.561,23.839,25.182,1.523,3.7522,1.1267,0.445,0.6579,0.5184
3694,147.76,2.522,2.522,2.522,bbox,25.844,26.561,23.87,25.182,1.5147,3.721,,,,
3695,147.8,2.519,2.522,2.519,bbox,25.844,26.561,23.909,25.182,1.5099,3.6955,,,,
3696,147.84,1.606,2.519,2.503,pose,25.844,26.561,23.94,25.182,1.5135,3.6763,1.1529,0.5151,0.5708,0.5655
3697,147.88,2.458,2.458,2.458,bbox,25.844,26.561,23.94,25.182,1.5185,3.6428,,,,
3698,147.92,2.414,2.458,2.414,bbox,25.844,26.561,23.985,25.182,1.5344,3.6256,,,,
3699,147.96,1.584,2.414,2.397,pose,25.844,26.561,24.018,25.182,1.5437,3.6156,1.093,0.546,0.6024,0.5127
3700,148.0,2.346,2.346,2.346,bbox,25.844,26.561,24.018,25.182,1.5566,3.5981,,,,
3701,148.04,2.31,2.346,2.31,bbox,25.844,26.561,24.018,25.182,1.5639,3.5878,,,,
3702,148.08,1.572,2.31,2.267,pose,25.886,26.561,24.063,25.182,1.581,3.581,1.0098,0.5293,0.7022,0.5348
3703,148.12,2.27,2.27,2.27,bbox,25.886,26.561,24.063,25.182,1.59,3.5878,,,,
3704,148.16,2.246,2.27,2.246,bbox,25.886,26.561,24.063,25.182,1.6039,3.5818,,,,
3705,148.2,1.576,2.246,2.27,pose,25.919,26.561,24.063,25.182,1.5959,3.5849,0.9353,0.5482,0.6786,0.547
3706,148.24,2.308,2.246,2.308,bbox,25.919,26.561,24.063,25.182,1.5865,3.5977,,,,
3707,148.28,2.336,2.27,2.336,bbox,25.919,26.561,24.063,25.182,1.5757,3.5949,,,,
3708,148.32,1.472,2.246,2.312,pose,25.919,26.561,24.063,25.182,1.6153,3.5905,1.0801,0.5805,0.6406,0.4958
3709,148.36,2.312,2.308,2.312,bbox,25.919,26.561,24.063,25.182,1.637,3.5903,,,,
3710,148.4,2.285,2.308,2.285,bbox,25.919,26.561,24.063,25.182,1.6724,3.5843,,,,
3711,148.44,1.399,2.285,2.145,pose,25.966,26.561,24.063,25.182,1.8041,3.5889,1.1402,0.5825,0.641,0.4521
3712,148.48,2.145,2.145,2.145,bbox,26.002,26.561,24.063,25.182,1.8173,3.5982,,,,
3713,148.52,2.132,2.145,2.132,bbox,26.133,26.561,24.063,25.182,1.8572,3.6146,,,,
3714,148.56,1.465,2.132,2.136,pose,26.133,26.561,24.063,25.182,1.8703,3.621,1.0048,0.529,0.6335,0.5011
3715,148.6,2.118,2.118,2.118,bbox,26.186,26.561,24.063,25.182,1.8942,3.6422,,,,
3716,148.64,2.115,2.118,2.115,bbox,26.186,26.561,24.063,25.182,1.9186,3.6816,,,,
3717,148.68,1.643,2.115,2.166,pose,26.223,26.561,24.063,25.226,1.9307,3.7419,0.8585,0.3575,0.6648,0.4992
3718,148.72,2.134,2.115,2.134,bbox,26.223,26.561,24.063,25.266,1.932,3.7144,,,,
3719,148.76,2.126,2.118,2.126,bbox,26.26,26.561,24.063,25.299,1.9353,3.7242,,,,
3720,148.8,2.105,2.115,2.105,bbox,26.26,26.561,24.063,25.299,1.9291,3.7102,,0.3021,,0.5099
3721,148.84,2.118,2.118,2.118,bbox,26.26,26.561,24.063,25.299,1.8996,3.7127,,,,
3722,148.88,2.166,2.126,2.166,bbox,26.26,26.561,24.063,25.299,1.813,3.6844,,,,
3723,148.92,1.615,2.118,2.194,pose,26.26,26.592,24.063,25.299,1.7584,3.6738,0.9047,0.3314,0.7001,0.507
3724,148.96,2.241,2.118,2.241,bbox,26.26,26.679,24.063,25.299,1.6924,3.6476,,,,
3725,149.0,2.258,2.166,2.258,bbox,26.26,26.733,24.104,25.299,1.648,3.5999,,,,
3726,149.04,1.509,2.166,2.305,pose,26.26,26.799,24.104,25.299,1.594,3.5713,0.9385,0.4381,0.6661,0.5017
3727,149.08,2.343,2.241,2.343,bbox,26.26,26.844,24.178,25.299,1.5403,3.552,,,,
3728,149.12,2.295,2.258,2.295,bbox,26.26,26.898,24.178,25.299,1.5205,3.5078,,,,
3729,149.16,1.433,2.258,2.261,pose,26.26,26.951,24.225,25.299,1.4971,3.4798,0.9503,0.4888,0.693,0.4927
3730,149.2,2.206,2.206,2.206,bbox,26.26,26.951,24.27,25.299,1.483,3.4506,,,,
3731,149.24,2.223,2.223,2.223,bbox,26.26,26.995,24.27,25.299,1.43,3.4286,,,,
3732,149.28,1.553,2.206,2.265,pose,26.26,26.995,24.327,25.299,1.3721,3.4142,0.9626,0.4851,0.7905,0.4817
3733,149.32,2.29,2.206,2.29,bbox,26.26,27.062,24.327,25.299,1.3093,3.4012,,,,
3734,149.36,2.303,2.223,2.303,bbox,26.26,27.12,24.363,25.299,1.2643,3.3872,,,,
3735,149.4,1.698,2.223,2.329,pose,26.26,27.182,24.363,25.299,1.2461,3.3872,0.898,0.4706,0.781,0.529
3736,149.44,2.299,2.29,2.299,bbox,26.26,27.227,24.363,25.299,1.2493,3.3747,,,,
3737,149.48,2.302,2.299,2.302,bbox,26.26,27.227,24.363,25.299,1.2443,3.3544,,,,
3738,149.52,1.73,2.299,2.32,pose,26.26,27.227,24.403,25.299,1.2451,3.3534,0.8631,0.4081,0.687,0.5542
3739,149.56,2.332,2.299,2.332,bbox,26.26,27.227,24.403,25.299,1.2474,3.3635,,,,
3740,149.6,2.328,2.302,2.328,bbox,26.26,27.227,24.403,25.299,1.2621,3.3869,,,,
3741,149.64,1.708,2.302,2.314,pose,26.26,27.227,24.403,25.299,1.2649,3.3944,0.8904,0.3801,0.7803,0.5162
3742,149.68,2.316,2.316,2.316,bbox,26.26,27.227,24.403,25.299,1.2681,3.4131,,,,
3743,149.72,2.318,2.318,2.318,bbox,26.26,27.227,24.403,25.299,1.2681,3.4247,,,,
3744,149.76,1.697,2.316,2.323,pose,26.26,27.227,24.403,25.337,1.269,3.4337,0.9055,0.4171,0.7952,0.5438
3745,149.8,2.339,2.316,2.339,bbox,26.26,27.227,24.403,25.337,1.267,3.4637,,,,
3746,149.84,2.37,2.318,2.37,bbox,26.26,27.227,24.403,25.337,1.268,3.4866,,,,
3747,149.88,1.726,2.318,2.419,pose,26.26,27.227,24.403,25.388,1.2648,3.5009,0.9254,0.4523,0.7399,0.5431
3748,149.92,2.446,2.339,2.446,bbox,26.26,27.227,24.403,25.388,1.2673,3.5047,,,,
3749,149.96,2.463,2.37,2.463,bbox,26.26,27.227,24.403,25.423,1.2586,3.4989,,,,
3750,150.0,1.752,2.37,2.485,pose,26.26,27.227,24.403,25.423,1.2511,3.4975,0.9282,0.4625,0.7345,0.4979
